recommender,similarity,neighbor_size,rec_size,N=3,N=4,N=5,N=6,N=7,N=8,N=9,N=10,Acumulado
Dominance,LCS-Ponderado,40,5,0.0151246719160105,0.0269140449578364,0.0390099111140781,0.0415346808184424,0.087995440310643,0.0563844395073112,0.0673975604637445,0.0849482172321351,0.419308966320201
Dominance,LCS-Ponderado,40,7,0.0228740157480315,0.0421353932771153,0.0586168592048379,0.065608899534542,0.105341200469965,0.0942609564718499,0.10396307874035,0.124796230543869,0.61759663399056
Dominance,LCS-Ponderado,40,10,0.033248031496063,0.0532753688272375,0.0749926069694085,0.0927300025167712,0.133799559089537,0.108102473031899,0.168360373209135,0.173852943451018,0.838361358591069
Dominance,LCS-Ponderado,40,0,0.0231233595800525,0.0529126748498911,0.0574917136287239,0.0263877679131916,0.075808447236466,0.0451034433304845,0.0717811498456843,0.110221952240225,0.462830508624719
Dominance,LCS-Ponderado,50,2,0.012749343832021,0.00652636054421769,0.0143013110272962,0.0119901006997781,0.0209078809192467,0.0183880903477458,0.0186728396621731,0.0381800479846774,0.141715975017156
Dominance,LCS-Ponderado,50,5,0.0178740157480315,0.0237890449578364,0.0384028667277394,0.0305939580133129,0.072721816529843,0.0739622348663063,0.0455272618711662,0.0751339451183356,0.378005143832571
Dominance,LCS-Ponderado,50,7,0.0228740157480315,0.0421353932771153,0.0608917936492408,0.0546681767294124,0.0846811768051577,0.107700866166952,0.0667111936658277,0.123729713069559,0.563392329111296
Dominance,LCS-Ponderado,50,10,0.0306233595800525,0.0566767293714552,0.0935869959469394,0.0859307107325436,0.117453249554254,0.143185446043397,0.13065447067863,0.176038026371859,0.83414898827913
Dominance,LCS-Ponderado,50,0,0.0308727034120735,0.0395631143655506,0.0401310533537191,0.0376969345053283,0.0508318180180111,0.100431460598603,0.0627874093368055,0.104481243810822,0.466795737400913
Dominance,LCS-Ponderado,5,2,0.0178740157480315,0.0123727088634965,0.0116766391112857,0.0206378540236125,0.0450406906239576,0.0469560228576106,0.0285093101612012,0.0622791468316754,0.245346388220871
Dominance,LCS-Ponderado,5,5,0.0336220472440945,0.0446008599038637,0.0298127074907968,0.0644285570612004,0.0993463889548562,0.0952438949114682,0.11364702640774,0.117434410479156,0.598135892453176
Dominance,LCS-Ponderado,5,7,0.049245406824147,0.0477258599038637,0.0642119371719934,0.0944623570581236,0.129237792060269,0.115475003711313,0.157444747263932,0.15638516128134,0.81418826527498
Dominance,LCS-Ponderado,5,10,0.0668700787401575,0.0721949170866391,0.097767487434289,0.126731599558395,0.165624180974085,0.177207678327303,0.185447885968264,0.21164264865546,1.10348647674459
Dominance,LCS-Ponderado,5,0,0.0546194225721785,0.0339931265904895,0.0465904826219446,0.0790666598690967,0.107775213062941,0.177270980932539,0.110845902913113,0.149997556392543,0.760159344954846
Dominance,LCS-Ponderado,60,2,0.020249343832021,0.003125,0.0142450177958536,0.0119901006997781,0.0212476796114809,0.0220594547818066,0.0186728396621731,0.0376541453159176,5.12899423786701
Dominance,LCS-Ponderado,60,5,0.020249343832021,0.0312717782712107,0.0359229152635748,0.0453600690137335,0.0645362493926295,0.0564584776223624,0.0462673367928247,0.0708666591184692,15.3506834854748
Dominance,LCS-Ponderado,60,7,0.020249343832021,0.0492144749097683,0.0411722590955959,0.0719944515803194,0.0989960120464126,0.0921840175055619,0.0674817505558803,0.103125444101138,0.544417753626698
Dominance,LCS-Ponderado,60,10,0.0228740157480315,0.0671571715483259,0.0707839529031041,0.0884420261266104,0.123033514136766,0.128156309072063,0.128922015237715,0.13638729657082,0.765756301343437
Dominance,LCS-Ponderado,60,0,0.010249343832021,0.0481308110041082,0.0451758961421386,0.0790728389280082,0.0680597177274096,0.0576423492368089,0.0469917089677119,0.101941120218665,0.457263786056871
Dominance,LCS-Ponderado,8,2,0.007749343832021,0.0126490694077142,0.00536193029490617,0.0175971488163943,0.045309442731717,0.0389827570404601,0.0502943633402224,0.0478038388761809,0.225747894339616
Dominance,LCS-Ponderado,8,5,0.0178740157480315,0.0390308721288026,0.0234979986744173,0.0379189600143959,0.0998180149519062,0.0990834757018837,0.103279254965279,0.137601244993941,0.558103837178657
Dominance,LCS-Ponderado,8,7,0.033248031496063,0.0455572326730203,0.0452678107228549,0.062561558344859,0.126699527826593,0.117384889959649,0.148847346579659,0.182929627132808,0.762496024735506
Dominance,LCS-Ponderado,8,10,0.0508727034120735,0.0632235687673602,0.0772433821713296,0.102809978179147,0.171442460822144,0.143956179067342,0.200808214660321,0.221854871519901,1.03221135859962
Dominance,LCS-Ponderado,8,0,0.056994750656168,0.0448772204480814,0.0727417998410204,0.0830930369341052,0.100268959268977,0.0711684081521083,0.0847387713228455,0.105055761676471,0.618938708299777
Dominance,LCS-Puro,10,2,0.0051246719160105,0.00244498777506112,0.0126857108642016,0.0187405440275861,0.0219084258162703,0.0255102992925691,0.0239930702910374,0.0143387510214729,0.124746461004209
Dominance,LCS-Puro,10,5,0.0153740157480315,0.0305917660462718,0.0308217792437128,0.0524692245646605,0.0735917675639272,0.0548824546070255,0.0614999882689665,0.0820150918446384,0.401246087887234
Dominance,LCS-Puro,10,7,0.028248031496063,0.0523394749097683,0.0371364880600923,0.0674635401330603,0.111438213583568,0.0876328397429477,0.100360399162635,0.12099292637591,0.605611913464045
Dominance,LCS-Puro,10,10,0.0361220472440945,0.058865835453986,0.0543197779181301,0.105476517463999,0.150297937913249,0.127414153758795,0.157527095765464,0.186513446163762,0.87653681168148
Dominance,LCS-Puro,10,0,0.0521194225721785,0.0492144749097683,0.0523337684012591,0.0856804164828533,0.117738245458789,0.0633936116410469,0.0786135366424267,0.0922388258232749,0.591332301931597
Dominance,LCS-Puro,15,2,0.0076246719160105,0.0111399755501223,0.00793030897947408,0.0162682184347314,0.0156797245667436,0.0284869222490883,0.0118759003548716,0.0317604526100567,0.130766174661098
