recommender,similarity,neighbor_size,rec_size,N=3,N=4,N=5,N=6,N=7,N=8,N=9,N=10,Acumulado
Dominance,LCS-Puro,20,5,"0,001383174957265","0,001918441133539","0,001724717805602","0,009564641395537","0,005905812195269","0,014496048324333","0,022086722682518","0,018938449420979","0,076018007915041"
Dominance,LCS-Puro,20,7,"0,001747022385353","0,004376567011701","0,004552361527007","0,011130261955674","0,014483620246812","0,030637633927868","0,028254372001149","0,026769198257685","0,121951037313249"
Dominance,LCS-Puro,20,10,"0,001916053263045","0,006349955567705","0,006564350590894","0,019310946508794","0,029627135701468","0,038012964263991","0,036743034755968","0,054831383419406","0,19335582407127"
Dominance,LCS-Puro,20,0,"0,001767400773977","0,002367615655373","0,004556519176826","0,004637580200459","0,012283732819525","0,012083173487265","0,02982871875677","0,018633485577675","0,086158226447868"
Dominance,LCS-Puro,25,2,"0,001295569566042","3,45E-04","8,21E-04","0,00701379338048","7,14E-04","7,66E-04","0,001591649463753","0,009602403094574","0,022148556680427"
Dominance,LCS-Puro,25,5,"0,001383174957265","0,001578937232516","0,001904175905673","0,01043352237496","0,002682279741003","0,010677728615381","0,009456985341492","0,023381032994597","0,061497837162887"
Dominance,LCS-Puro,25,7,"0,001603417164777","0,004148109132045","0,010597731229967","0,01188980667332","0,019333572363461","0,032049980329367","0,010970363746647","0,043310845493801","0,133903826133383"
Dominance,LCS-Puro,25,10,"0,001790911938886","0,007186674189025","0,012538256243064","0,027349496341348","0,032789635877767","0,042766546758237","0,01600368444485","0,077385488918617","0,217810694711793"
Dominance,LCS-Puro,25,0,"0,001700894449941","0,005478471796146","0,010230238345024","0,013679137693757","0,025459249211218","0,026068063901338","0,014470584615474","0,026481276742781","0,123567916755678"
Dominance,LCS-Puro,30,2,"0,001283333333333","8,45E-04","0,001139630824832","0,004357783982047","0,001250922821962","0,001526914143407","0,001020523915035","0,009471704034444","0,020895835684327"
Dominance,LCS-Puro,30,5,"0,003911366109724","0,002618449758914","0,002591946652686","0,005961043447929","0,004543813343013","0,020833154046033","0,008273170460635","0,016294104978234","0,065027048797168"
Dominance,LCS-Puro,30,7,"0,004063943236579","0,015075468689147","0,010989687609956","0,010149214552908","0,019534544500318","0,047897086005746","0,038624437598261","0,094469438119163","0,240803820312076"
Dominance,LCS-Puro,30,10,"0,016107242711193","0,017167637666021","0,014074353921283","0,0154540247386","0,031104396965924","0,054552086232931","0,046489630553011","0,115770689090864","0,310720061879827"
Dominance,LCS-Puro,30,0,"0,00168787868289","0,003426550061959","0,003681654236666","0,010023211235859","0,017621259882712","0,031044657366827","0,03811838756174","0,013710255768941","0,119313854797594"
Dominance,LCS-Puro,40,2,"0,001294549879983","0,002040816326531","7,58E-04","0,003705066119772","3,19E-04","0,002893797000745","0,004931203435438","0,004664774223771","0,020607365499939"
Dominance,LCS-Puro,40,5,"0,004732012727615","0,003604817400341","0,002201799884114","0,006731125761679","0,005533595740167","0,024129843161669","0,011801692222857","0,053984231780614","0,112719118679056"
Dominance,LCS-Puro,40,7,"0,005706032714694","0,003900125741069","0,003023290790523","0,010479396841817","0,019323204864777","0,039954171372418","0,02391384636069","0,058131686278856","0,164431754964844"
Dominance,LCS-Puro,40,10,"0,005706032714694","0,00418639401029","0,012538967326616","0,017225303031421","0,040684716518946","0,052036704594644","0,047342967557857","0,079957057809303","0,25967814356377"
Dominance,LCS-Puro,40,0,"0,00541538037829","0,004048665230132","0,005986532863334","0,006702364890877","0,007564364600909","0,014416568073557","0,010560167759009","0,030246066000729","0,084940109796836"
Dominance,LCS-Puro,50,2,"0,001766905608244","0,002040816326531","7,77E-04","0,002888512165404","0,001887594490918","0,007140264652979","0,004780214457634","0,004786306502744","0,026067868696233"
Dominance,LCS-Puro,50,5,"0,001800238941578","0,008425267863256","0,009606805499302","0,005456080058122","0,012703656548264","0,024733047769847","0,018231695128221","0,029925704788855","0,110882496597445"
Dominance,LCS-Puro,50,7,"0,004413545946085","0,012164189872886","0,019235419416679","0,019042755610991","0,02764208713784","0,049101106844549","0,03447230156102","0,039343390089764","0,205414796479813"
