recommender,similarity,neighbor_size,rec_size,N=3,N=4,N=5,N=6,N=7,N=8,N=9,N=10,Acumulado
ItemIDCount,Levenshtein-Pond,20,5,0.0167031039531361,0.0128746012079936,0.0133991372804502,0.0644137250918681,0.041351462495484,0.0473764616575529,0.102787154922628,0.0936217493880811,0.392527395997194
ItemIDCount,Levenshtein-Pond,20,7,0.0190697360113796,0.0167124585005941,0.0165559593730586,0.0800173752839697,0.0487233768668963,0.0581681662786882,0.126740716695483,0.122051244898056,0.488039033908126
ItemIDCount,Levenshtein-Pond,20,10,0.021984009023446,0.0191218507901146,0.0322529301696189,0.0922062969800858,0.0763539268541922,0.0845190731448761,0.154751354018122,0.175990242097301,0.657179683077757
ItemIDCount,Levenshtein-Pond,20,0,0.0132102748668114,0.00461988888140328,0.0135309537866359,0.0563518187705837,0.0318552281710045,0.0432432257304258,0.0909608976949776,0.0722293334520579,0.3260016213539
ItemIDCount,Levenshtein-Pond,25,2,0.00189385981805102,0.00252198867628454,0.00329916876255829,0.00973509868762413,0.0203660723666332,0.0184298176713535,0.0267786304413146,0.0297150887954387,0.112739725219258
ItemIDCount,Levenshtein-Pond,25,5,0.00626459641259966,0.00833272397416487,0.00788875388825003,0.0265405040738881,0.0373369724463285,0.0551092354016668,0.0753086300765837,0.0962217080522979,0.31300312432578
ItemIDCount,Levenshtein-Pond,25,7,0.019410326206517,0.014280523791265,0.0138179098293077,0.0695569844605532,0.0615855175025099,0.0665915479580072,0.150978291856651,0.137943613103324,0.534164714708135
ItemIDCount,Levenshtein-Pond,25,10,0.0199917402420217,0.0170974012203824,0.0189342873462425,0.080979955745246,0.0923905548852307,0.0953427019821889,0.181546889453119,0.181993167966271,0.688276698840702
ItemIDCount,Levenshtein-Pond,25,0,0.0133809370718541,0.00949788039427997,0.00845329828720481,0.0344929540092874,0.0342115010462475,0.0471588140355492,0.086607657338976,0.0794018976790577,0.313204939862457
ItemIDCount,Levenshtein-Pond,30,2,0.00173126769323049,0.00248823442690853,0.00248227655705476,0.00890874097385075,0.0271258669942986,0.0117311463382957,0.0362398783053703,0.0363684307178131,0.127075842006822
ItemIDCount,Levenshtein-Pond,30,5,0.00611593443037378,0.0100454338981415,0.0159158459651589,0.0367719181453284,0.0578707093060251,0.0528117505746553,0.0703721824064719,0.0972805786540024,0.347184353380157
ItemIDCount,Levenshtein-Pond,30,7,0.0128711388282852,0.014628103068161,0.0202195300117212,0.0722914462329948,0.0739964131843668,0.0782605240532309,0.13705428022213,0.174378990602346,0.583700426203236
ItemIDCount,Levenshtein-Pond,30,10,0.0192677306514932,0.0285497332090381,0.0287622751888779,0.0947539574462634,0.0972885397515275,0.11372936605292,0.215285830240368,0.252067737630616,0.849705170171104
ItemIDCount,Levenshtein-Pond,30,0,0.0098739550894779,0.00908808409790857,0.0120071998186608,0.0546241725943358,0.045283887281194,0.0440585632027138,0.119128987164071,0.125403053032257,0.419467902280619
ItemIDCount,Levenshtein-Pond,40,2,0.00166743432024939,0.00216462499588398,0.00640733648836912,0.0226024204386158,0.0204912021839162,0.0149722852770395,0.0293201648115341,0.0464857662468259,0.144111234762434
ItemIDCount,Levenshtein-Pond,40,5,0.00494580053590284,0.00535379805791433,0.0200722949533929,0.0384412535053771,0.0578274896103241,0.0375998092574644,0.064995327106752,0.115093110853443,0.344328883880571
ItemIDCount,Levenshtein-Pond,40,7,0.00668189453243846,0.011112910250003,0.0228461945642452,0.0550800469418364,0.0781875789070809,0.0552717159952351,0.087180790731551,0.17273263577573,0.48909376769812
ItemIDCount,Levenshtein-Pond,40,10,0.0147138559919898,0.0158424431969909,0.0283430172307059,0.0692475847786354,0.118776736871177,0.0873678880280335,0.136630389939015,0.231279975010219,0.702201891046767
ItemIDCount,Levenshtein-Pond,40,0,0.00684764902289726,0.00557532378972955,0.0159532262610588,0.0275901337844713,0.0424636213991487,0.0328385692568508,0.0705272992113048,0.0970176845764678,0.298813507301929
ItemIDCount,Levenshtein-Pond,50,2,0.00176263386111922,0.00277160266627133,0.00585193693612081,0.0178005621936837,0.0276757660612498,0.0163965550574433,0.0263763884719887,0.0410035709846791,0.139639016232556
ItemIDCount,Levenshtein-Pond,50,5,0.00593428793422074,0.00571777776924638,0.0118368570261335,0.0320665322902583,0.0522376144255732,0.0400088466848377,0.0705388659601069,0.121202908355657,0.339543690446034
ItemIDCount,Levenshtein-Pond,50,7,0.00623576587606157,0.00890795897657211,0.0230674847378168,0.0520322913013315,0.0913253116111214,0.0721709026628919,0.112059884690815,0.205070992428295,0.570870592284905
ItemIDCount,Levenshtein-Pond,50,10,0.0181508283758953,0.0241540212379315,0.0321084659348387,0.0840812033234156,0.129380241747511,0.126253189467541,0.138873679416387,0.248157145187577,0.801158774691097
ItemIDCount,Levenshtein-Pond,50,0,0.00949078006896175,0.0180697541683987,0.00992140766650206,0.0246791866052474,0.0720852628632401,0.0772925484837128,0.0646436702234198,0.112109562508522,0.388292172588005
ItemIDCount,Levenshtein-Pond,5,2,0.000671813618014802,0.00163614297110833,0.00490139465577919,0.0136967854238693,0.0136810591756967,0.0167922809744229,0.0192472302569649,0.0347045647972678,0.105331271873124
ItemIDCount,Levenshtein-Pond,5,5,0.00452556674342147,0.00611631887985566,0.00531022494933257,0.0235532890311546,0.0232963936808481,0.041983871412235,0.0417240600864571,0.0573413255697652,0.20385105035307
ItemIDCount,Levenshtein-Pond,5,7,0.00523612267963945,0.00947666177493753,0.00663513012612341,0.042263115798236,0.0543090081232892,0.0537424981273009,0.0658414989531958,0.0887588816113497,0.326262917194072
ItemIDCount,Levenshtein-Pond,5,10,0.0104564239368288,0.0123254295101788,0.0163083795416103,0.071389204746816,0.0814319579700623,0.0644012115867683,0.100701611792311,0.151489656914023,0.508503875998598
ItemIDCount,Levenshtein-Pond,5,0,0.00527803177241461,0.00728782883182134,0.00872773778213226,0.0234862653279763,0.0344171241044603,0.0357681360317344,0.0503388677670007,0.0647995469501889,0.230103538567729
ItemIDCount,Levenshtein-Pond,60,2,0.00183201337158723,0.00150817493822338,0.00541235068723205,0.0143977905369382,0.0326473594080013,0.0189161250715104,0.0365162308128958,0.0566928085748478,0.167922853401236
ItemIDCount,Levenshtein-Pond,60,5,0.0060392301296174,0.00491966230553104,0.0133738415564561,0.034205051199447,0.0547759097578793,0.0503468930061467,0.0734523059142686,0.125236840404939,0.362349734274285
ItemIDCount,Levenshtein-Pond,60,7,0.00737365097276294,0.00794601840645802,0.0250812778280304,0.040928053519484,0.070987221282346,0.0769097455415838,0.0939943997289175,0.204655726274115,0.527876093553698
ItemIDCount,Levenshtein-Pond,60,10,0.0127320931679278,0.0179482643028864,0.0299144127652764,0.0958121852358777,0.118059151796452,0.149584744015052,0.156554154871307,0.283151815783909,0.863756821938688
ItemIDCount,Levenshtein-Pond,60,0,0.0059332434815326,0.0103497148894615,0.00825460304470703,0.0359000159344496,0.044803757987994,0.0591274762335986,0.0902478203571053,0.156759489607004,0.411376121535853
ItemIDCount,Levenshtein-Pond,8,2,0.00093074030341598,0.00520538527167824,0.00354044963663865,0.0127836405377703,0.0237628669165198,0.0319704723729153,0.0237933323510116,0.0731457397787204,0.17513262716867
ItemIDCount,Levenshtein-Pond,8,5,0.00577028465325546,0.0104494003810009,0.0195811732089637,0.0456677648312351,0.0490884309044437,0.0709491748809557,0.07165406544582,0.111783539271492,0.384943833577167
ItemIDCount,Levenshtein-Pond,8,7,0.00703411691631744,0.0110833344711073,0.0202627363433195,0.0471135227954377,0.0711732038934664,0.0769238943205669,0.0864565920139372,0.121404275567761,0.441451676321913
ItemIDCount,Levenshtein-Pond,8,10,0.0100220446757276,0.0235346438952076,0.0313577591080469,0.0561481519626729,0.0969049792134727,0.119415433812424,0.124789350908921,0.175445563744261,0.637617927320734
ItemIDCount,Levenshtein-Pond,8,0,0.00501207316265437,0.00400525200835291,0.0156285530516734,0.0249800018277505,0.042286315414227,0.0505888851697414,0.0509162726223697,0.0918861950501125,0.285303548306882
ItemIDCount,Levenshtein,10,2,0.00188095479884639,0.0080689044313535,0.0147923463523106,0.0042950391448753,0.00623921668214781,0.0212680969294814,0.0217325478387868,0.0503356659947782,0.12861277217258
ItemIDCount,Levenshtein,10,5,0.00316767204869528,0.0203438739242838,0.0293566272368226,0.0223862698665002,0.043487042555381,0.0629785884704253,0.0895031186151903,0.131094874350301,0.402318067067599
ItemIDCount,Levenshtein,10,7,0.00620849151149982,0.0238070834507224,0.0353082460926413,0.0346597220670628,0.0640639548444969,0.0824387440328988,0.114878427532785,0.152009469756989,0.513374139289096
ItemIDCount,Levenshtein,10,10,0.0100973653346855,0.0262682594289285,0.0385973479765421,0.0539111163326943,0.108980046747096,0.095067662528601,0.171523357007759,0.221628972646378,0.726074128002684
ItemIDCount,Levenshtein,10,0,0.0044225916146852,0.0171656296041662,0.0222035107588538,0.00994546107759172,0.0428917394971442,0.0441594394501344,0.0533963840461083,0.0904712610545762,0.28465601710326
ItemIDCount,Levenshtein,15,2,0.0038130288826467,0.0018891393805253,0.00684599600894203,0.0163765520577651,0.0185494724760264,0.0346419865219974,0.0300774260085724,0.0814993515294409,0.193692952865916
ItemIDCount,Levenshtein,15,5,0.00537558870170572,0.0138229184348177,0.0183266642183667,0.0240288445398911,0.048400626147309,0.0509259224642979,0.0654953982556937,0.126745439109687,0.353121401871769
ItemIDCount,Levenshtein,15,7,0.00640580169018985,0.0155061158035732,0.0261583637235997,0.0281818979005875,0.0640262270686588,0.0612158518562549,0.116008133593979,0.152483183971084,0.469985575607927
ItemIDCount,Levenshtein,15,10,0.0104815074162795,0.0240700420815096,0.0360817062502845,0.0535544117311254,0.084195077286982,0.0953503626947681,0.140889260637692,0.201852444744321,0.646474812842962
ItemIDCount,Levenshtein,15,0,0.00949396604725159,0.00526405667076949,0.0171610430197647,0.0133301207809305,0.0319277545520927,0.0360261605669842,0.0467409233237014,0.0943420152701163,0.254286040231611
ItemIDCount,Levenshtein,20,2,0.00414913004500323,0.00395478035168442,0.0265932072837207,0.0122448422830041,0.0373364935301247,0.023126055792858,0.0508636395285607,0.111063463941372,0.269331612756328
ItemIDCount,Levenshtein,20,5,0.00622107515550534,0.0102586855740354,0.0363575132879501,0.0360079569541386,0.0642198113482873,0.0595139813837271,0.0834386735532533,0.163609112456722,0.459626809713619
ItemIDCount,Levenshtein,20,7,0.00643488942240845,0.0170530618415148,0.0421175641643334,0.0374718691842895,0.0774152493579725,0.0772338922504455,0.105220293063974,0.191407769014995,0.554354588299933
ItemIDCount,Levenshtein,20,10,0.00689042803297678,0.0258275810281893,0.0511678033259909,0.0558413091312669,0.105874982701619,0.108371080972418,0.156275348397348,0.215623059272349,0.725871592862158
ItemIDCount,Levenshtein,20,0,0.00574091435819377,0.0105664893514891,0.0315067665365641,0.0277829336716714,0.0684647067605408,0.0485890932528336,0.0866796644032161,0.141022466124963,0.420353034459472
ItemIDCount,Levenshtein,25,2,0.00416404467864973,0.00768683483559381,0.0267473455110152,0.0156886214652608,0.0290502055782004,0.04211920884348,0.0457690118072358,0.0968797501066447,0.26810502282608
ItemIDCount,Levenshtein,25,5,0.00850533396203932,0.0113775078747957,0.0398613198699581,0.0278905991002147,0.0690121848018323,0.0590196898574523,0.0824525232098697,0.154208018375808,0.45232717705197
ItemIDCount,Levenshtein,25,7,0.00907415230529494,0.0176925012148142,0.0413568663064076,0.0368532883208363,0.0826316463428028,0.0855392230199322,0.0986345922789733,0.186697812138624,0.558480081927685
ItemIDCount,Levenshtein,25,10,0.0106630360013061,0.0206188119584583,0.0488967062719732,0.045635240549595,0.107321562984138,0.099844251467096,0.134053109441806,0.222577904290974,0.689610622965347
ItemIDCount,Levenshtein,25,0,0.00617768011782614,0.0105522881242845,0.0346696030365501,0.0332249458351228,0.0431566487072243,0.0575472086954599,0.0563514420509202,0.136753871100062,0.37843368766745
ItemIDCount,Levenshtein,30,2,0.00390571074527037,0.00712555532647369,0.0244096710794004,0.0198793772361462,0.0268153339184757,0.0344991205394985,0.0570048112960722,0.0959631663792878,0.269602746520625
ItemIDCount,Levenshtein,30,5,0.00809503374116809,0.0120633578362128,0.0404228441119021,0.0274703460495437,0.0782560890923873,0.0661477167241623,0.112978290296558,0.166271989293074,0.511705667145008
ItemIDCount,Levenshtein,30,7,0.00946928383490637,0.0136713223633402,0.0415460557585377,0.0315527043163215,0.092962129517356,0.0778077462622682,0.139742967997919,0.187804151435493,0.594556361486142
ItemIDCount,Levenshtein,30,10,0.0124789884804187,0.0238245286703978,0.0467754639341919,0.0499947143246125,0.10728561167366,0.104233834269096,0.149003031935265,0.237873542841478,0.73146971612912
ItemIDCount,Levenshtein,30,0,0.00721463562124196,0.0085183451128556,0.0334273899339748,0.0242251244035924,0.0490168742451457,0.0597248394571789,0.0967437662593813,0.132071020284707,0.410941995318078
ItemIDCount,Levenshtein,40,2,0.00394770549592654,0.00315423574498952,0.0100772606029752,0.0258178904602719,0.0353171171823636,0.0340043539595262,0.0568776094704693,0.0643384961873774,0.2335346691039
ItemIDCount,Levenshtein,40,5,0.00727205404710565,0.0172721037377156,0.0463701067149897,0.0543172002172507,0.0652266879041787,0.0978886148443199,0.124224583022972,0.206168271066619,0.618739621555151
ItemIDCount,Levenshtein,40,7,0.00812376795000066,0.0251007423563004,0.0542153171042255,0.0585698180872536,0.0921684691404693,0.110206538047547,0.158275875052832,0.241487511965095,0.748148039703724
ItemIDCount,Levenshtein,40,10,0.0104696631917364,0.0288440205163436,0.0601849082107279,0.0662500640892132,0.11347626523979,0.130604492282252,0.19592581656057,0.280387852055179,0.886143082145812
ItemIDCount,Levenshtein,40,0,0.00865731452492276,0.0118130235576057,0.0167285375394831,0.0465840615913617,0.0601886276178991,0.0677734623925477,0.109348735902712,0.112214782536801,0.433308545663333
ItemIDCount,Levenshtein,50,2,0.0042345043249017,0.00663602205136565,0.0123227604574006,0.0370664047421284,0.0264765119504761,0.046087529229446,0.0736359457623778,0.073194717627598,0.279654396145694
ItemIDCount,Levenshtein,50,5,0.00754976900335535,0.0125276108286908,0.0314055074207041,0.0641831893388433,0.0810382266689549,0.0931953167376523,0.131842372881157,0.1473138916159,0.569055884495258
ItemIDCount,Levenshtein,50,7,0.00841947625003111,0.024055075228955,0.0574592088298907,0.0689656159593799,0.104456896091296,0.123457027848873,0.145758452045841,0.203056959357719,0.735628711611986
ItemIDCount,Levenshtein,50,10,0.0106773594454587,0.0331399556887569,0.0600225428412836,0.0761965623930549,0.132386521292104,0.161537534191232,0.185493715612545,0.31085358301682,0.970307774481255
ItemIDCount,Levenshtein,50,0,0.00717850506931235,0.0152942602256663,0.0395703798543377,0.0586407802968338,0.0640179286614863,0.0804985006603093,0.106552471655745,0.156941325093944,0.528694151517635
ItemIDCount,Levenshtein,5,2,0.000783059280939354,0.00975579020237467,0.00338622672619492,0.00584580473047752,0.0216730569659596,0.0232505761397659,0.0299494510067986,0.026812983134845,0.121456948187356
ItemIDCount,Levenshtein,5,5,0.00684020401948764,0.0121598541816939,0.00677045461235176,0.0322507898274418,0.0570976630917691,0.0509956294143554,0.081944312718306,0.106847329181394,0.3549062370468
ItemIDCount,Levenshtein,5,7,0.00772922022933825,0.0132452614482727,0.0226552371126712,0.0353605117395602,0.0656188522358084,0.0665312695818464,0.0892364056169935,0.132694218529021,0.433070976493512
ItemIDCount,Levenshtein,5,10,0.0120284192421984,0.0187395508884242,0.030312944105869,0.04346180103037,0.0806475716195692,0.0957963594978173,0.103140710133796,0.169520961360152,0.553648317878196
ItemIDCount,Levenshtein,5,0,0.00529668403503471,0.0124381981941634,0.0103224686830035,0.0169176826530466,0.0369634360842597,0.0694396903009627,0.0589164756725366,0.085035915567325,0.295330551190332
ItemIDCount,Levenshtein,60,2,0.00381137106575338,0.00717886457453546,0.0120917261219599,0.0391789586543196,0.0271579984450504,0.0406350342213053,0.070970040216459,0.0678082526524015,0.268832245951784
ItemIDCount,Levenshtein,60,5,0.00944582731647244,0.0120405018686298,0.0382842490794567,0.0606486791882252,0.0829274359712535,0.0931186086423973,0.135931997709643,0.206085777707276,0.638483077483354
ItemIDCount,Levenshtein,60,7,0.00974474591755639,0.0158147386373917,0.04755862472547,0.0700084063155131,0.109987662071023,0.11918222416622,0.164865913244887,0.257905690077233,0.795068005155294
ItemIDCount,Levenshtein,60,10,0.0111681771601302,0.0260882590099026,0.0578839732313763,0.0801245203703003,0.137232316896465,0.13675547053861,0.238568567562041,0.328690082240102,1.01651136700893
ItemIDCount,Levenshtein,60,0,0.00887847049977169,0.0140908630771512,0.0269474685947099,0.0417534980092403,0.0667008758092051,0.0758410129998196,0.147327509529635,0.177678279107948,0.559217977627481
ItemIDCount,Levenshtein,8,2,0.00199939017216704,0.00661319094927867,0.0109885673226155,0.00229631154643645,0.0100475961211337,0.0192244321645464,0.0284170120518123,0.0504964455778282,0.130082945905818
ItemIDCount,Levenshtein,8,5,0.00416312954467586,0.0197789555118826,0.0299750495906952,0.0289931463291877,0.0403507617170589,0.0717814397238486,0.0850162915519214,0.105596463943226,0.385655237912496
ItemIDCount,Levenshtein,8,7,0.00947713011333867,0.0218377140575985,0.0328277232331645,0.0533958796376869,0.0744798951235941,0.0842525381057835,0.128613795022053,0.134239929289019,0.539124604582238
ItemIDCount,Levenshtein,8,10,0.00976093527325348,0.0228136849210298,0.0478872015103291,0.0594415457707148,0.0969005660123232,0.111814129290898,0.150467796997357,0.172984276643809,0.672070136419714
ItemIDCount,Levenshtein,8,0,0.00697344638057503,0.0135258456638619,0.0234093444593996,0.030270567587059,0.0268177368414006,0.0509181625044447,0.0548303649627607,0.071788917671021,0.278534386070522
ItemIDCount,User-based,10,2,0.000418668102738452,0.00679118132528828,0.00211506339703998,0.00851478803031827,0.00961576909403059,0.01059629484328,0.0420258140313463,0.0488518701230485,0.12892944894709
ItemIDCount,User-based,10,5,0.0035784919892375,0.0119630024753551,0.00687824443989738,0.0192145676689525,0.0217219644403544,0.0192389727511022,0.0559638115777849,0.0732254704148967,0.211784525757581
ItemIDCount,User-based,10,7,0.0035784919892375,0.0163656068326984,0.00856774173063797,0.0311817858829477,0.0308661827428312,0.0403232443071365,0.0649947529805141,0.0971174922560196,0.292995298722023
ItemIDCount,User-based,10,10,0.00362699013657526,0.0229552229318432,0.0118256481727364,0.0402552855304034,0.0419280788585752,0.0617528842049349,0.0782585811460206,0.132834336446268,0.393437027427357
ItemIDCount,User-based,10,0,0.00367418684891753,0.0115082848118861,0.00688793435011199,0.0173041744837829,0.0224662923836766,0.0229279241191844,0.051667665510067,0.0558070213778625,0.192243483885489
ItemIDCount,User-based,15,2,0.0012450853045408,0.00550122899414305,0.00301246648011552,0.00904763488778116,0.0163708199698836,0.0134886711316549,0.019343820347321,0.0540377951968508,0.122047522312291
ItemIDCount,User-based,15,5,0.00313520353580932,0.0133364480784717,0.00915223775823542,0.0267306181664598,0.0309106823431406,0.0328554326585675,0.0626558217435309,0.153734812811346,0.332511257095561
ItemIDCount,User-based,15,7,0.00473432922631503,0.0137389101996838,0.0107273678697346,0.0369849779012459,0.039807791901242,0.051352074911425,0.0720011767364353,0.184034528123781,0.413381156869863
ItemIDCount,User-based,15,10,0.00808922880896196,0.0210855805396441,0.0199505404963331,0.0626575639419754,0.0672653623614966,0.0636649399291906,0.0880840502546782,0.218556960573947,0.549354226906227
ItemIDCount,User-based,15,0,0.00723495040329239,0.00228858767241289,0.0075832247335189,0.0199292448077625,0.0284105929632951,0.0296304595301024,0.0312898264873702,0.0967551952567848,0.223122081854539
ItemIDCount,User-based,20,2,0.00225996142903096,0.001095219658889,0.00132389016531715,0.0126472885778445,0.0173102748381042,0.0117430771627555,0.017683958784344,0.0483101458833252,0.112373816499611
ItemIDCount,User-based,20,5,0.00499114951737295,0.00952367201058627,0.0215494066091022,0.026491442802732,0.0455092753938498,0.0360309072339114,0.0871276151583334,0.140391439795877,0.371614908521765
ItemIDCount,User-based,20,7,0.00604101828377715,0.012671167119741,0.0275175682202129,0.0303120282947127,0.0568763940279786,0.0605337264289693,0.106419158290578,0.15800781067934,0.45837887134531
ItemIDCount,User-based,20,10,0.00671295433149872,0.0241957280468513,0.0309623292392873,0.0465954546826292,0.0694802977117909,0.0807597717753824,0.13998756706731,0.19085609254652,0.58955019540127
ItemIDCount,User-based,20,0,0.00358471641809183,0.00865375433892928,0.0262796426278642,0.0133414454576521,0.0289493761843707,0.0297673266198799,0.0526588328193746,0.0789327601937063,0.242167854659869
ItemIDCount,User-based,25,2,0.00225996142903096,0.000678973555427476,0.00167435205024074,0.0089510731004228,0.00758343411310846,0.0108724561405256,0.0386793774215738,0.0487172584691157,0.119416886279446
ItemIDCount,User-based,25,5,0.00445156729508978,0.00707042874448268,0.0258805834696508,0.0259532755564092,0.0466423581912985,0.0437147452762003,0.0966232048193164,0.113005837630787,0.363342000983235
ItemIDCount,User-based,25,7,0.00711489449750994,0.010122356342201,0.0290993788375262,0.0381443286436389,0.0587654082661714,0.0543737182780956,0.120269500608486,0.127044908545448,0.444934494019077
ItemIDCount,User-based,25,10,0.00975847719462909,0.017650490876902,0.0343895763161417,0.0476584919835069,0.0669138772879926,0.0825886546994549,0.185592799794722,0.219560425070483,0.664112793223832
ItemIDCount,User-based,25,0,0.00411613262822339,0.0103064394531057,0.00708121618138943,0.0254145221606695,0.0186295572640898,0.0231962315460661,0.071860922047137,0.117531016835657,0.278136038116338
ItemIDCount,User-based,30,2,0.00147357826323095,0.00564773147818542,0.0038268104647053,0.0116912630327883,0.0125459651004065,0.016356418065842,0.0692646919046696,0.0544102150612865,0.175216673371115
ItemIDCount,User-based,30,5,0.00445156729508978,0.00984832811642676,0.0122324946935199,0.0245486592193334,0.0382959764290451,0.0501318065695535,0.0923224704625904,0.107819131115584,0.339650433901143
ItemIDCount,User-based,30,7,0.0095410806969606,0.0173044162487706,0.0134313238727013,0.0285971949316307,0.0530998820961824,0.0658648612070597,0.141424710173176,0.128536352389497,0.457799821615978
ItemIDCount,User-based,30,10,0.00991964945285086,0.0244713084022849,0.0153929896166468,0.0470181505632579,0.073573322829048,0.0748491568943817,0.177122347970261,0.198097889010327,0.620444814739058
ItemIDCount,User-based,30,0,0.003802393490549,0.010258675196518,0.00735636581343184,0.0207519524673512,0.0316348827830454,0.029052590658945,0.104003246180812,0.067502006330225,0.274362112920877
ItemIDCount,User-based,40,2,0.00318569165769853,0.000947502591755966,0.00552515755389236,0.00724147983141317,0.0160314797357677,0.0233583528385728,0.0549108683754495,0.0333388328576115,0.144539365442162
ItemIDCount,User-based,40,5,0.00497996041698683,0.014069009169118,0.00783853233150483,0.0261586055272932,0.0557655009011312,0.0496332676807148,0.102393615748992,0.110571291764045,0.371409783539786
ItemIDCount,User-based,40,7,0.00617777557224379,0.0156893660440996,0.0166538864996185,0.0481459318077737,0.0831704248710492,0.0761995025103403,0.134870138727813,0.16394824016948,0.544855266202418
ItemIDCount,User-based,40,10,0.0156107959864238,0.0189674001429814,0.0271908666343229,0.0537997062054973,0.0991463393203096,0.0940796253804792,0.180542200451671,0.23433697903796,0.723673913159645
ItemIDCount,User-based,40,0,0.00536736154442158,0.00962640131294929,0.0079824660344098,0.0261141764514597,0.0366434774805189,0.0544750240043926,0.0878197973943851,0.0637650144339634,0.2917937186565
ItemIDCount,User-based,50,2,0.00404694821465789,0.00534635466080522,0.00589434788299894,0.0143136565270551,0.0122091265132843,0.0494475166276989,0.0243724802142188,0.0852358166641437,0.200866247304863
ItemIDCount,User-based,50,5,0.00618803629107523,0.00945226726786913,0.0141171202816223,0.0263230597978992,0.0488200480704567,0.0724215605155717,0.093664029865493,0.16703701420088,0.438023136290867
ItemIDCount,User-based,50,7,0.0100233150828251,0.0121330952886612,0.0168175819583837,0.036923029476497,0.0837675947161071,0.0874179729894846,0.10212365998715,0.193543468692831,0.54274971819194
ItemIDCount,User-based,50,10,0.0142206506404916,0.0220725826636594,0.0304081826108643,0.0560448845752074,0.101960720126066,0.106297759389445,0.154100008699034,0.250214345479437,0.735319134184205
ItemIDCount,User-based,50,0,0.00758427120096055,0.00649479987039837,0.0108948032582723,0.0191313241663915,0.0489368990412311,0.0570826892582307,0.102563990509824,0.141133037500559,0.393821814805867
ItemIDCount,User-based,5,2,0.000143815180077095,0.0054059677759541,0.00527273043888567,0.00240752363395646,0.0150898030093955,0.0107889298512989,0.0174958497970948,0.0284373970704069,0.0850420167570694
ItemIDCount,User-based,5,5,0.00281113801472276,0.00724499975146928,0.00764816139016231,0.0133068108761046,0.0231583305211425,0.0246496416279072,0.0430351855468698,0.0650029199508429,0.186857187679221
ItemIDCount,User-based,5,7,0.00410100237286313,0.0124876542850212,0.00857160280961587,0.0163388627015236,0.0300980525869052,0.0467940180346962,0.0566058832163494,0.0880834418089635,0.263080517815938
ItemIDCount,User-based,5,10,0.00433992872200742,0.0185336755867774,0.00896165138648389,0.0228536845790788,0.0400767014626181,0.0580644315816469,0.0673657293798188,0.0924056884191902,0.312601491117621
ItemIDCount,User-based,5,0,0.00268726315834004,0.00866322941389519,0.00911289833133432,0.0127272191376403,0.0334586739254654,0.0382503741980129,0.0402813772515863,0.0427739663851353,0.18795500180141
ItemIDCount,User-based,60,2,0.0106941947539266,0.000604907454682156,0.00860940299879073,0.0201655987283958,0.0306476485455831,0.0398574122682151,0.0451671180589824,0.0747613282087612,0.230507611017337
ItemIDCount,User-based,60,5,0.0164302594400483,0.00836164099491176,0.0152329198175282,0.0483698573956335,0.0661196458479698,0.0682343393326023,0.0888520828512435,0.204587596881285,0.516188342561222
ItemIDCount,User-based,60,7,0.0174260594801002,0.0170139549013723,0.0186332884479616,0.0544540860796493,0.0797449065399538,0.0900893804916207,0.111227830764049,0.231823790705663,0.62041329741037
ItemIDCount,User-based,60,10,0.0184700752714785,0.0250056178973613,0.021210016031284,0.0697532576146961,0.0987233313594249,0.139768272510122,0.131527949132938,0.315997083156769,0.820455602974074
ItemIDCount,User-based,60,0,0.0138281812336544,0.00569068482983567,0.0142307391154677,0.0326523838043964,0.0449430121606215,0.0798690100374232,0.0706681075148587,0.186981768313208,0.448863887009466
ItemIDCount,User-based,8,2,0.000866550925065493,0.00519509474610572,0.00166968824163233,0.0101857629126563,0.0121373894202631,0.013637219353263,0.0318879993545364,0.0407621309804208,0.116341835933943
ItemIDCount,User-based,8,5,0.00234564291740537,0.0106875018931284,0.00543861200856234,0.0242080619114872,0.0317415239313634,0.0263907783947597,0.0432088059785531,0.0773101402188575,0.221331067254117
ItemIDCount,User-based,8,7,0.00245062979404579,0.0145701606200938,0.00717014033990973,0.035998799310259,0.0333063738794272,0.0439239249305277,0.0616547188187372,0.0832649348144708,0.282339682507471
ItemIDCount,User-based,8,10,0.00409763700932901,0.0252405165041678,0.0111255868117318,0.0425370682018149,0.0485539687872508,0.0569660908473558,0.0743975824612,0.109663780088672,0.372582230711522
ItemIDCount,User-based,8,0,0.00258508821889033,0.00658351631956185,0.00581148496715856,0.0212056163890953,0.0256462427700158,0.0353364707261123,0.0413717958418807,0.0500650043874736,0.188605219620188
LCS-A,JaroSimilarity,10,2,0.00261047315181173,0.00149125466994085,0.0264173767083645,0.00319392101840015,0.00783934191471362,0.0161594384426794,0.0566905476945387,0.0650341259648015,0.17943647956525
LCS-A,JaroSimilarity,10,5,0.00641822424631519,0.00242264649545656,0.0508881897770361,0.0158926631937389,0.0211240935512571,0.0310108156154696,0.0718758197179967,0.140063718126754,0.339696170724024
LCS-A,JaroSimilarity,10,7,0.00716574728234333,0.00277350996934461,0.0643368461336346,0.0217681297835415,0.0307236955726137,0.0346706987341754,0.098539247441642,0.189671966790845,0.44964984170814
LCS-A,JaroSimilarity,10,10,0.00748637391965575,0.00355323276019655,0.0810667576287581,0.0408547838029552,0.0363822765036617,0.0479655551563514,0.122380591347432,0.213758471149196,0.553448042268207
