recommender,similarity,neighbor_size,rec_size,N=3,N=4,N=5,N=6,N=7,N=8,N=9,N=10,Acumulado
Dominance,LCS-Ponderado,5,10,0.106240157480315,0.156804800159673,0.244203349661643,0.376154692721694,0.528401989293363,0.624974981173293,0.67369180853047,0.980425917504379,3.69089769652483
Dominance,LCS-Ponderado,5,0,0.099238845144357,0.0821444164462851,0.11858051762478,0.258542443035764,0.389185131077241,0.708961387401241,0.381167200953787,0.721905260196499,2.75972520187995
Dominance,LCS-Ponderado,60,2,5,0.003125,0.0326740144393697,0.0226574500768049,0.0691482898981292,0.0562428111499137,0.045442265422408,0.109205533382728,5.33849536436935
Dominance,LCS-Ponderado,60,5,15,0.0701753592635098,0.0946207109920302,0.0940131800234378,0.181875930801628,0.203594812815444,0.181981195919228,0.279638007037172,16.1058991968525
Dominance,LCS-Ponderado,60,7,0.025498687664042,0.10661347362906,0.110368742488093,0.12912213886121,0.293527669830016,0.363605831561399,0.256105750367944,0.460025805359929,1.74486809976169
Dominance,LCS-Ponderado,60,10,0.030748031496063,0.143051587994611,0.169020707066045,0.184546272914519,0.360306255663085,0.463519367324793,0.506421816058564,0.638479774018858,2.49609381253654
Dominance,LCS-Ponderado,60,0,0.015498687664042,0.117222506361958,0.120908773916473,0.21064692640719,0.269563582029156,0.245503371932268,0.209026668729517,0.56160422182106,1.74997473886166
Dominance,LCS-Ponderado,8,2,0.012998687664042,0.0355022204480814,0.0107238605898123,0.0478164839837885,0.13987798193743,0.153582299606886,0.201596293385321,0.171642137548239,0.773739965163601
Dominance,LCS-Ponderado,8,5,0.025748031496063,0.0958976286113468,0.0589620773638123,0.114598633085654,0.336310299469034,0.413238938362918,0.39721303269697,0.697736726794556,2.13970536788035
Dominance,LCS-Ponderado,8,7,0.048996062992126,0.109226710244,0.113402416491307,0.192351359348781,0.403748946156775,0.478511141736444,0.583636766007738,0.90732164044106,2.83719504341823
Dominance,LCS-Ponderado,8,10,0.069245406824147,0.138585742976897,0.194971010601832,0.273854450590944,0.512921415058809,0.55427806030442,0.768647416862304,1.07229979785958,3.58480330107893
Dominance,LCS-Ponderado,8,0,0.098989501312336,0.110991685794122,0.22923172629594,0.260489209710953,0.343947328756429,0.288621092069629,0.347443548003504,0.557916547882887,2.2376306398258
Dominance,LCS-Puro,10,2,0.007749343832021,0.00488997555012225,0.0206160198436757,0.0404853029237939,0.0411667055467125,0.109662761272639,0.0608200212833136,0.0608278788233697,0.346218009075648
Dominance,LCS-Puro,10,5,0.023248031496063,0.0719403348136321,0.0688542366176757,0.118566887053908,0.203362363712283,0.226430230569423,0.185006329296039,0.451681193058833,1.34908960661786
Dominance,LCS-Puro,10,7,0.043996062992126,0.10973847362906,0.0804182892660762,0.155886699250702,0.351599166673331,0.34670986571676,0.321365695805298,0.631151551612353,2.04086580494571
Dominance,LCS-Puro,10,10,0.059744094488189,0.123067555261714,0.127816313981488,0.247222555383038,0.490562538908034,0.526692220554734,0.517599669159374,0.90698566719178,2.99969061492835
Dominance,LCS-Puro,10,0,0.096738845144357,0.10661347362906,0.1505705225642,0.25457418906751,0.464547296067353,0.264642772704873,0.320619240753837,0.506523411695956,2.16482975162715
Dominance,LCS-Puro,15,2,0.010249343832021,0.0160299511002445,0.0211099617909692,0.0520612069615686,0.029674846402449,0.0967590224583854,0.0342222690699554,0.119824551399002,0.379931153014595
Dominance,LCS-Puro,15,5,0.025748031496063,0.0431998777506113,0.077038365151568,0.153623457034219,0.194673992436751,0.228603127847124,0.154466967723602,0.433136817191573,1.31049063663151
Dominance,LCS-Puro,15,7,0.038746719160105,0.0867170737488149,0.0922924547003375,0.189811648122772,0.300194988435024,0.315477831978609,0.258611024025174,0.585678014572593,1.86752975474343
Dominance,LCS-Puro,15,10,0.043996062992126,0.10493613093159,0.140530671474338,0.262845746033852,0.388959550792025,0.48641338971697,0.337184336422343,0.803895740634029,2.56876162899727
Dominance,LCS-Puro,15,0,0.059494750656168,0.166477938975101,0.130638512220474,0.134643530454512,0.146584669058918,0.380728281490641,0.316767685358507,0.635814314694993,1.97114968290931
Dominance,LCS-Puro,20,2,0.010249343832021,0.0279990082830198,0.0211099617909692,0.0351089588377724,0.0167499427723444,0.0820630010249482,0.0773990310095745,0.0497332536551835,0.320412501205833
Dominance,LCS-Puro,20,5,0.023248031496063,0.0524680654657951,0.0693481785649692,0.087170165799341,0.180092036565438,0.179425265341327,0.130984329678291,0.291818551800722,1.01455462471195
Dominance,LCS-Puro,20,7,0.044245406824147,0.0973452859138766,0.109712379590938,0.159546547976447,0.263810873126875,0.25861846608164,0.250327985512257,0.368327693006611,1.55193463803279
Dominance,LCS-Puro,20,10,0.05999343832021,0.11692436754653,0.18023850960315,0.215299539896743,0.381563012101237,0.338252576230702,0.385412788081116,0.696938149926495,2.37462238170618
Dominance,LCS-Puro,20,0,0.041745406824147,0.195730159423182,0.203619182148808,0.230100758361165,0.308102947729829,0.253906981540293,0.489323325423985,0.430217475093563,2.15274623654497
Dominance,LCS-Puro,25,2,0.010249343832021,0.0177949266503668,0.0326740144393697,0.032548794987286,0.0246446796144497,0.061309485856724,0.0346998777393269,0.0666041814392777,0.280525304558822
Dominance,LCS-Puro,25,5,0.023248031496063,0.0391389838331421,0.0809122312133697,0.0653740589840981,0.135412350032799,0.098399414992858,0.103216466692942,0.326242685907127,0.871944223152398
Dominance,LCS-Puro,25,7,0.036246719160105,0.0626721470984482,0.103200144451583,0.0998776909453572,0.205788058168026,0.199390882810671,0.175038847428527,0.429974089776879,1.3121885798396
Dominance,LCS-Puro,25,10,0.051994750656168,0.11067436754653,0.177542594988593,0.15819084671614,0.307884099028386,0.3182613728826,0.220522020571275,0.63657217823257,1.98164223062226
Dominance,LCS-Puro,25,0,0.049494750656168,0.167837963424979,0.170008590960632,0.25108603163637,0.232248547632656,0.259945022407965,0.617398217194286,0.524854578946962,2.27287370286002
Dominance,LCS-Puro,30,2,5,0.019559902200489,0.0343459078339068,0.0238095238095238,0.049998101968037,0.0681588009252172,0.0358258252712185,0.0569389051465493,5.28863696715494
Dominance,LCS-Puro,30,5,0.012749343832021,0.0275748777506112,0.0747101088598753,0.0566347878063359,0.144740131360745,0.160228693346283,0.114655527094246,0.191790026194587,0.783083496244704
Dominance,LCS-Puro,30,7,0.030997375328084,0.0613121226485704,0.107200294137812,0.108695994767905,0.193305188842941,0.205735130590535,0.204949867001694,0.324077368552063,1.2362733418696
Dominance,LCS-Puro,30,10,0.059744094488189,0.0942202859138766,0.140868430862993,0.145213043723444,0.286073448375355,0.304091115571805,0.352585656170341,0.471428033231759,1.85422410833776
Dominance,LCS-Puro,30,0,0.025748031496063,0.0887993675465296,0.179475546354625,0.170095608620902,0.275839307846031,0.193653516486081,0.365029467046423,0.29484018614609,1.59348103154274
Dominance,LCS-Puro,40,2,0.010249343832021,0.0102040816326531,0.0185978763378438,0.0599977148980766,0.0253534223535873,0.052031279912344,0.0211349392282894,0.0493725182380645,0.24694117643288
Dominance,LCS-Puro,40,5,0.025748031496063,0.0342490082830198,0.054467985730289,0.147371508225005,0.131587310890559,0.190214522067216,0.104190924735333,0.302539761226365,0.99036905265385
Dominance,LCS-Puro,40,7,0.043996062992126,0.0507030899156729,0.0988323364424874,0.203124500145302,0.208170162533996,0.368360556665474,0.200755177419408,0.459237294691767,1.63317918080623
Dominance,LCS-Puro,40,10,0.043996062992126,0.0689221470984482,0.131012408934564,0.243609803069096,0.288101568837251,0.453617222766514,0.26456661899871,0.583563825606022,2.07738965830273
Dominance,LCS-Puro,40,0,0.088490813648294,0.131399849059428,0.156221157433396,0.367990055866802,0.227902251208243,0.371518901987745,0.35742062184733,0.550077683422073,2.25102133447331
Dominance,LCS-Puro,50,2,0.020498687664042,0.0102040816326531,0.0264718920858753,0.0501063699875955,0.0310840813793752,0.110437946724992,0.016177467790371,0.054474559054391,0.319455086319295
Dominance,LCS-Puro,50,5,0.022998687664042,0.0333131143655506,0.0784001457602443,0.104180993943445,0.147582410823512,0.247477240403312,0.112972532217187,0.398986413017549,1.14591153819484
Dominance,LCS-Puro,50,7,0.035997375328084,0.0546571715483259,0.157766767203505,0.153682037054527,0.238289625025676,0.355896259038815,0.220517632032668,0.565868564719444,1.78267543195105
Dominance,LCS-Puro,50,10,0.054245406824147,0.0840162042812235,0.212397173883656,0.265391648422708,0.34778401782152,0.424015300584004,0.380178723600289,0.773816053101317,2.54184452851886
Dominance,LCS-Puro,50,0,0.065242782152231,0.0825685469786937,0.179843204677491,0.168271557692578,0.2273540257105,0.447656399664518,0.318256000975661,0.751283880943049,2.24047639879472
Dominance,LCS-Puro,5,2,0.015498687664042,0.0435171959982037,0.0243060567440447,0.0724287710345666,0.104778553459792,0.0580647895362464,0.140553142690904,0.139029567498447,0.598176764626246
Dominance,LCS-Puro,5,5,0.052244094488189,0.0750653348136321,0.0748725298097374,0.169469829119911,0.224397520723665,0.26298820666913,0.316619103576053,0.309203250832991,1.48485987003331
Dominance,LCS-Puro,5,7,0.091240157480315,0.0981743675465296,0.0959824916007065,0.21836554535448,0.278929404573079,0.361331226400607,0.473209282488998,0.49502692915549,2.11225940460021
Dominance,LCS-Puro,5,10,0.109488188976378,0.153255669627264,0.125960591425518,0.294215823501095,0.346440542654201,0.533867417293413,0.599466952472111,0.83100069752137,2.99369588347135
Dominance,LCS-Puro,5,0,0.06249343832021,0.125661612444489,0.119053051360503,0.233580845493522,0.309563951524145,0.271996266386627,0.507261795448409,0.650710842416964,2.28032180339487
Dominance,LCS-Puro,60,2,0.007749343832021,0.0102040816326531,0.0222879132382128,0.063419222010125,0.0332176181030049,0.11652845921922,0.0393997541729376,0.0503468636476755,0.34315325585585
Dominance,LCS-Puro,60,5,0.017749343832021,0.0182190571827753,0.0815962407133199,0.101949687959946,0.163608051849153,0.180418726036542,0.167803299129034,0.483302906829691,1.21464731353248
Dominance,LCS-Puro,60,7,0.028248031496063,0.0493430654657951,0.0894702564613514,0.150845404194515,0.205247332793573,0.265887955724179,0.260739106772044,0.750581641363652,1.80036279427117
Dominance,LCS-Puro,60,10,0.041246719160105,0.0932843919964074,0.114086425991257,0.250729286302718,0.269595132376206,0.403716007713589,0.391120070670406,0.882414763204305,2.44619279741499
Dominance,LCS-Puro,60,0,0.041745406824147,0.0905835225288159,0.13783475685978,0.204394977597976,0.301508672887714,0.207537824461867,0.4959393480513,0.78278044353372,2.26232495274532
Dominance,LCS-Puro,8,2,0.010249343832021,0.0129049511002445,0.0363640513397387,0.0667821491018656,0.0354360465209245,0.0528161076221977,0.131132788845759,0.130075531150547,0.475760969513297
Dominance,LCS-Puro,8,5,0.025997375328084,0.0422639838331421,0.071366322070801,0.141224337130713,0.153115694101906,0.166978811847499,0.265454053399385,0.380009932331552,1.24641051004308
Dominance,LCS-Puro,8,7,0.043996062992126,0.0787020981986927,0.07505635897117,0.18049898630148,0.197848980858089,0.261667203584487,0.348422262752328,0.586359914677859,1.77255186833623
Dominance,LCS-Puro,8,10,0.059744094488189,0.117329318646774,0.124966469139707,0.26502995560555,0.355449774956907,0.402935271990674,0.575489810820116,0.711981372378834,2.61292606802675
Dominance,LCS-Puro,8,0,0.046994750656168,0.209571004440896,0.26221585352117,0.135847993044691,0.292655226589897,0.299894688215855,0.357951698318638,0.519483556162228,2.12461477094954
