recommender,similarity,neighbor_size,rec_size,Temporal-10-1-2,Temporal-10-2-3,Temporal-10-3-4,Temporal-10-4-5,Temporal-10-5-6,Temporal-10-6-7,Temporal-10-7-8,Temporal-10-8-9,Temporal-10-9-10,accum
Dominance,LCS-Ponderado,30,10,0.013164443077818853,0.026259717997006132,0.03366459627329192,0.002583940124047076,0.0033677357548107995,0.022426595563865045,0.002279105045759061,0.035142441255978374,0.008148714031066973,0.14703728912364422
Dominance,LCS-Ponderado,30,0,0.0024561761049680074,4.828818388140422E-4,0.010434782608695651,0.0017582417582417582,0.002793008585596755,0.018441403926234383,0.0010416666666666669,3.2717380735921057E-4,0.008148714031066973,0.04588404932764345
Dominance,LCS-Ponderado,40,2,0.002395835034901537,4.988957773461405E-4,0.004347826086956522,4.2440318302387265E-4,5.070993914807302E-4,0.002032520325203252,2.525252525252525E-4,0.0,0.0,0.010459105051437307
Dominance,LCS-Ponderado,40,5,0.0033570891017456663,0.0020682617534917777,0.016459627329192546,4.2440318302387265E-4,0.001072710251209237,0.006926406926406926,0.0011872759856630824,0.0,0.0,0.031495774530733114
Dominance,LCS-Ponderado,40,7,0.004240995295802236,0.004398770228068049,0.016459627329192546,0.0066799658022228545,0.001072710251209237,0.008553951397340357,0.0019132860866731835,0.0,0.005347593582887701,0.04866689997339617
Dominance,LCS-Ponderado,40,10,0.007120813889906544,0.019511764578350535,0.02225672877846791,0.007403947702675343,0.001072710251209237,0.008553951397340357,0.0025316302982843135,0.0,0.008148714031066973,0.07660026092730121
Dominance,LCS-Ponderado,40,0,0.005177188047976095,0.0015510115389050013,0.005797101449275362,5.261196483767016E-4,5.070993914807302E-4,0.003339140534262485,0.0018328072911200075,8.460164588656542E-4,0.0063617923658491615,0.025938276726111202
Dominance,LCS-Ponderado,50,2,0.002762095574204978,3.2594524119947853E-4,0.013043478260869566,0.0010104837691044587,5.070993914807302E-4,0.002032520325203252,2.525252525252525E-4,0.0,0.0,0.01993414781458772
Dominance,LCS-Ponderado,50,5,0.003846742980814005,0.0018953112173451156,0.016459627329192546,0.0010104837691044587,5.070993914807302E-4,0.0021156688839615665,6.190941674812643E-4,0.011953987453465754,0.0,0.03840801519284544
Dominance,LCS-Ponderado,50,7,0.004670167766506533,0.002954633251243421,0.02271439468235807,0.007461406583663636,0.001072710251209237,0.003743213354894998,0.0026389662330850374,0.011953987453465754,0.0,0.05720947957642669
Dominance,LCS-Ponderado,50,10,0.007699151289740388,0.015666497658023082,0.02271439468235807,0.008380748679476321,0.001072710251209237,0.008553951397340357,0.005701724093378108,0.012263142301400212,0.0028011204481792713,0.08485344080110505
Dominance,LCS-Ponderado,50,0,0.0029930069042542386,0.0017383746197305518,0.010126924115581961,0.0010104837691044587,0.001372151294594917,0.008789330588111077,0.0024613247699875117,0.0010466949117781006,0.005603511822151728,0.03514180279529455
Dominance,LCS-Ponderado,5,2,0.008056972789115645,1.569365976145637E-4,8.101539292465567E-4,1.01716465352829E-4,5.070993914807302E-4,0.001016260162601626,8.512146135135048E-4,0.0,0.0010141987829614604,0.012514552731886917
Dominance,LCS-Ponderado,5,5,0.013738164184592755,0.008631512868801004,0.002984066972724817,1.01716465352829E-4,0.0030720247923811286,0.001016260162601626,0.001968263046634558,3.327095030151799E-4,0.0033671399594320485,0.03521185795553594
Dominance,LCS-Ponderado,5,7,0.013771730242594904,0.00895057678893364,0.0032128999246698975,1.01716465352829E-4,0.0030720247923811286,0.012835728803716607,0.002700079092932634,3.327095030151799E-4,0.06219066937119676,0.10716813498479358
Dominance,LCS-Ponderado,5,10,0.014810726375874085,0.010802428640785492,0.008043817799066032,8.256983658053177E-4,0.007973985576694853,0.03524426538908246,0.0032204405144568462,0.003720753472296915,0.06219066937119676,0.14683278550525874
Dominance,LCS-Ponderado,5,0,0.0101755322352613,0.00847457627118644,0.002984066972724817,1.01716465352829E-4,0.0018276172988739834,0.020967520607252266,0.005313705757293584,0.002531893143246855,0.0,0.05237662875119207
Dominance,LCS-Ponderado,60,2,0.003126527061085444,3.2594524119947853E-4,0.013043478260869566,5.860805860805861E-4,5.070993914807302E-4,0.002032520325203252,2.525252525252525E-4,0.0,0.0,0.019874176118444314
Dominance,LCS-Ponderado,60,5,0.003976867197139866,0.0018953112173451156,0.014285714285714284,5.860805860805861E-4,6.001745962461807E-4,0.002032520325203252,6.190941674812643E-4,0.012161930892850241,0.0,0.03615769326806079
Dominance,LCS-Ponderado,60,7,0.004341298684020333,0.010369887488531558,0.014285714285714284,5.860805860805861E-4,0.0011657854559746876,0.0022732135216089002,0.005635390852163519,0.012161930892850241,0.0,0.0508193017669441
Dominance,LCS-Ponderado,60,10,0.007042379116193201,0.010369887488531558,0.014285714285714284,0.0016071391472460988,0.0011657854559746876,0.004382144385353627,0.005699411338719217,0.012471085740784699,0.0028011204481792713,0.05982466740669665
Dominance,LCS-Ponderado,60,0,0.0060754898974515175,3.2594524119947853E-4,0.014285714285714284,5.860805860805861E-4,0.001349332341980284,0.002754599914420197,0.0021064153310782208,0.012572277815072764,0.003585434173669468,0.0436412895866668
Dominance,LCS-Ponderado,8,2,0.004408659297052154,0.0,0.00888468809073724,1.01716465352829E-4,5.070993914807302E-4,0.0,3.165457390809503E-4,0.0,0.005347593582887701,0.019566302566591608
Dominance,LCS-Ponderado,8,5,0.00827624378424871,0.00847457627118644,0.019754253308128546,1.01716465352829E-4,0.009950582667143937,2.730251183108846E-4,0.002115458208725127,3.327095030151799E-4,0.012195750745682346,0.061474316071793995
Dominance,LCS-Ponderado,8,7,0.00838145083171813,0.009680011689070718,0.028449905482041585,1.01716465352829E-4,0.009950582667143937,0.0015667145700493637,0.003468874876623825,0.0020794343938448745,0.012195750745682346,0.0758744417215276
Dominance,LCS-Ponderado,8,10,0.00955066851879296,0.01832753849640382,0.030382272631800045,1.01716465352829E-4,0.0124015630593008,0.0023617314915104445,0.004163474933564467,0.005255297831717046,0.013532649141404271,0.09607691256984668
Dominance,LCS-Ponderado,8,0,0.007288777690563405,0.001059322033898305,6.467018207143568E-4,0.0,0.004541522491349481,1.0824072737768797E-4,0.0015029199424019721,0.0019909817379371447,0.009346247307943614,0.02648471375218597
Dominance,LCS-Puro,10,2,8.078231292517007E-5,0.0,0.0,0.0,5.070993914807302E-4,6.307821698906643E-4,0.005681818181818182,0.0,0.0,0.006900482056114747
Dominance,LCS-Puro,10,5,0.004567577030812325,4.463239642494504E-4,0.002173913043478261,0.0014065934065934065,0.005409060175794456,6.307821698906643E-4,0.008508869179600887,3.327095030151799E-4,0.003965427121186703,0.027441255594621333
Dominance,LCS-Puro,10,7,0.005105982536809224,6.192745003961124E-4,0.002173913043478261,0.0016019536019536017,0.007860040567951318,0.003679562657695542,0.009260781995467192,0.0015373473587597967,0.003965427121186703,0.035804283383697746
Dominance,LCS-Puro,10,10,0.008049448407293727,0.004432833822430011,0.015507246376811593,0.0021280732503303037,0.015212981744421908,0.004328574669432201,0.01080031340520823,0.003720753472296915,0.005302325516908628,0.06948255066513351
Dominance,LCS-Puro,10,0,0.0025107012300941596,2.733734281027884E-4,1.8903591682419658E-4,0.0,0.0,0.004086066722736193,0.0034942294265890407,6.654190060303598E-4,0.004461989382454846,0.015680815112831585
Dominance,LCS-Puro,15,2,0.002457292618539953,0.0,0.0,0.0,5.070993914807302E-4,0.003751451800232288,0.0,6.591414682376205E-4,0.0,0.007374985278490592
Dominance,LCS-Puro,15,5,0.0032225297478744456,0.0016949152542372883,0.0,8.205128205128205E-4,0.00585469297436843,0.00644784077710907,9.208926400114441E-4,0.0016509924394904208,0.002177234530175707,0.022789611183779625
Dominance,LCS-Puro,15,7,0.005128752117458884,0.0016949152542372883,0.0,0.0015444947209653091,0.008305673366525292,0.00644784077710907,0.003396541990660795,0.0029976404489610287,0.002177234530175707,0.03169309320609338
Dominance,LCS-Puro,15,10,0.006769430539025526,0.00354676710608914,0.010683229813664596,0.001968897903989182,0.01624684983711353,0.007393325678386654,0.0034626096439377505,0.0033635896912549298,0.0035141329258976317,0.05694883313935894
Dominance,LCS-Puro,15,0,0.004610226557188177,0.0016949152542372883,1.8903591682419658E-4,0.0015444947209653091,0.004974048442906573,0.0062518477457501834,0.004662004662004662,0.002244167594876863,0.0035141329258976317,0.029684873820650888
Dominance,LCS-Puro,20,2,0.0025635851355467563,2.824858757062147E-4,0.004347826086956522,0.0,5.070993914807302E-4,0.0,0.0,0.0,0.0,0.007700996489690223
Dominance,LCS-Puro,20,5,0.0028186181832485953,0.0023072882637047284,0.006521739130434783,1.01716465352829E-4,5.070993914807302E-4,0.0014699477351916377,3.6656891495601173E-4,0.0035085729408873513,0.0013368983957219253,0.018938449420978595
Dominance,LCS-Puro,20,7,0.005840911981404463,0.0023072882637047284,0.00826086956521739,1.01716465352829E-4,0.0029580797836375925,0.0014699477351916377,9.849131265671422E-4,0.0035085729408873513,0.0013368983957219253,0.026769198257685062
Dominance,LCS-Puro,20,10,0.006802166048248591,0.006969572522820414,0.0184472049689441,0.0014454617441893858,0.003432463085345373,0.005716463414634146,0.0011150012663997955,0.004713210796631968,0.006189839572192514,0.05483138341940628
Dominance,LCS-Puro,20,0,0.00249130622398213,4.285992596921878E-4,0.0060869565217391295,0.0,0.0011764705882352942,4.872213793908274E-4,6.752134736047555E-4,0.0015584813562290003,0.005729236774801454,0.01863348557767478
Dominance,LCS-Puro,25,2,0.0026218820861678,0.0,0.004347826086956522,0.0,6.001745962461807E-4,0.002032520325203252,0.0,0.0,0.0,0.009602403094573754
Dominance,LCS-Puro,25,5,0.0030110536699206646,3.2988713376122574E-4,0.009178743961352657,1.01716465352829E-4,6.001745962461807E-4,0.007729384436701511,9.208926400114441E-4,3.327095030151799E-4,0.0011764705882352942,0.02338103299459698
Dominance,LCS-Puro,25,7,0.0032860947208237846,3.2988713376122574E-4,0.009178743961352657,1.01716465352829E-4,0.0010745578979539604,0.026022067363530778,0.0018085978597750726,3.327095030151799E-4,0.0011764705882352942,0.04331084549380078
Dominance,LCS-Puro,25,10,0.004954050387226656,0.006685819337151056,0.013388107376765223,5.261196483767016E-4,0.002188003276105221,0.04439641405342625,0.002200447389555637,0.0018700568617749766,0.0011764705882352942,0.07738548891861702
Dominance,LCS-Puro,25,0,0.0022487774950829134,0.004394224733207784,0.007106850301557296,0.0,0.001368639193801925,0.0027642276422764228,0.0021325237436598445,0.004275364261997732,0.0021906693711967544,0.026481276742780675
Dominance,LCS-Puro,30,2,0.001770032082141486,3.852080123266564E-4,0.004347826086956522,0.0024615384615384616,5.070993914807302E-4,0.0,0.0,0.0,0.0,0.009471704034443857
Dominance,LCS-Puro,30,5,0.00194596452408378,0.001601466643839525,0.006521739130434783,0.002758615122251486,5.070993914807302E-4,0.002038327526132404,9.208926400114441E-4,0.0,0.0,0.01629410497823415
Dominance,LCS-Puro,30,7,0.0028379265720608654,0.001601466643839525,0.007312252964426877,0.002758615122251486,9.8148269318851E-4,0.02033101045296167,0.02371218585383987,0.034934497816593885,0.0,0.0944694381191627
Dominance,LCS-Puro,30,10,0.002976465653755249,0.016431975118415796,0.008802936194240541,0.0031830183052753585,0.0015066927772221235,0.02033101045296167,0.02371218585383987,0.03882640473515342,0.0,0.11577068909086402
Dominance,LCS-Puro,30,0,0.001716079466612516,7.887592633355345E-4,0.004347826086956522,0.0028859416445623344,0.0013591068611352587,8.133710801393728E-4,0.0013001071116768301,4.990642545227697E-4,0.0,0.01371025576894114
Dominance,LCS-Puro,40,2,0.0012217530690437095,0.0,0.0,0.0024615384615384616,9.8148269318851E-4,0.0,0.0,0.0,0.0,0.004664774223770681
