recommender,similarity,neighbor_size,rec_size,Temporal-8-1-2,Temporal-8-2-3,Temporal-8-3-4,Temporal-8-4-5,Temporal-8-5-6,Temporal-8-6-7,Temporal-8-7-8,accum
Dominance,JaroSimilarity,60,7,0.0015222249309280024,1.6307893020221786E-4,0.011276347785006403,0.002522715614868373,0.009254904798080285,0.0012458704546616634,0.0013214863406313924,0.027306628854378335
Dominance,JaroSimilarity,60,10,0.0023493959586109755,0.0013318112633181126,0.02074007018248274,0.002724491240372812,0.011249080538774131,0.0012458704546616634,0.0013214863406313924,0.040962205978851834
Dominance,JaroSimilarity,60,0,2.4378352023403217E-4,0.0,0.00946372239747634,7.519105118552847E-4,0.007760866383591664,0.0012073501433107346,7.844016136261766E-4,0.020212034570094236
Dominance,JaroSimilarity,8,2,0.0034129692832764505,8.085996955859969E-4,0.010252365930599368,0.010308489351979038,3.4818941504178273E-4,0.0,0.0,0.025130613676482637
Dominance,JaroSimilarity,8,5,0.0035196245733788395,0.004396336160034791,0.010252365930599368,0.010359159464213336,0.002172559378752621,9.652509652509653E-4,0.0,0.03166529647222992
Dominance,JaroSimilarity,8,7,0.003832364003621927,0.02516640163089334,0.010252365930599368,0.010359159464213336,0.0038366334662250368,9.652509652509653E-4,0.0,0.054412175460803965
Dominance,JaroSimilarity,8,10,0.0077346478794828154,0.026450648206235803,0.010391538318797551,0.012532127738876528,0.01896210213591644,0.001177783287875031,0.0,0.07724884756718416
Dominance,JaroSimilarity,8,0,0.0037921880925293897,0.01888318112633181,0.00946372239747634,0.010726986945617875,0.0035084811979289583,0.002895752895752896,0.0,0.04927031265563727
Dominance,LCS-Ponderado,10,2,6.258165692587926E-4,0.0,0.00970638194612958,4.7379590146637843E-4,4.7366307811990267E-4,3.0394820698783763E-4,0.0032802249297094657,0.014863830631671956
Dominance,LCS-Ponderado,10,5,8.358951709756195E-4,0.009703196347031963,0.010011663313790109,0.004904946892936413,0.0012852934162126365,0.012099492112623487,0.0032802249297094657,0.042120712183279695
Dominance,LCS-Ponderado,10,7,0.002115758652204288,0.009703196347031963,0.013166237446282222,0.004904946892936413,0.0017453571566095078,0.01673269674582812,0.003803159338793584,0.052171352579686095
Dominance,LCS-Ponderado,10,10,0.009332766615799282,0.01715762007759124,0.013166237446282222,0.004904946892936413,0.00429489028203173,0.02287381192011196,0.003803159338793584,0.07553343257354642
Dominance,LCS-Ponderado,10,0,0.005493176172113276,0.00943021639864999,0.010011663313790109,6.565457491748387E-4,0.0016027608237770567,0.016670451964569614,0.0032802249297094657,0.047145039351784344
Dominance,LCS-Ponderado,15,2,0.0,2.446183953033268E-4,0.0011829652996845426,3.4240712206813905E-4,1.254736630781199E-4,2.0144367970454928E-4,0.0,0.0020969081598386776
Dominance,LCS-Ponderado,15,5,6.011479987589203E-4,0.010138073494237879,0.0011829652996845426,0.0010070797707886442,0.0012650026577603179,3.0394820698783763E-4,3.879835938366035E-4,0.014886201022054745
Dominance,LCS-Ponderado,15,7,7.078032888613093E-4,0.010138073494237879,0.0011829652996845426,0.0013209529660177717,0.0016838904311862188,5.164805296119033E-4,3.879835938366035E-4,0.015938149603436227
Dominance,LCS-Ponderado,15,10,0.0034556811220633745,0.010138073494237879,0.0011829652996845426,0.0014523417454160113,0.0019371190966711517,0.017276424238581098,9.109180029207211E-4,0.036353522999574776
Dominance,LCS-Ponderado,15,0,3.1673389181921606E-4,0.007854968471406829,0.0011829652996845426,0.0010070797707886442,0.0016580182651394955,0.011900016324795086,0.0010458688181682353,0.024965650841802047
Dominance,LCS-Ponderado,20,2,4.8756704046806434E-4,2.446183953033268E-4,0.001322137687882724,3.4240712206813905E-4,2.83741579006203E-4,2.0144367970454928E-4,0.0,0.002881915504433006
Dominance,LCS-Ponderado,20,5,6.976456421848913E-4,0.009224831485105459,0.020249582482835406,7.609047157069755E-4,5.369702444911359E-4,0.01223770354205137,5.229344090841177E-4,0.04423057252145936
Dominance,LCS-Ponderado,20,7,0.0019752970136929183,0.012947285326677823,0.020249582482835406,0.0017394505596566082,0.0028582330114363536,0.01717176561897059,5.229344090841177E-4,0.057464548422353816
Dominance,LCS-Ponderado,20,10,0.0045986289920012255,0.014659614093801112,0.020249582482835406,0.004649911097235789,0.003318296751833225,0.018409595760455214,9.109180029207211E-4,0.06679654718108269
Dominance,LCS-Ponderado,20,0,6.64544499868732E-4,0.010518590998043052,0.0011829652996845426,5.93505678251441E-4,6.319309940479858E-4,0.006631095156232258,3.6082474226804123E-4,0.020583457368396053
Dominance,LCS-Ponderado,25,2,0.0,2.446183953033268E-4,0.0011829652996845426,3.4240712206813905E-4,1.254736630781199E-4,0.0,0.0,0.0018954644801341283
Dominance,LCS-Ponderado,25,5,0.0023819681456200225,0.018737769080234834,0.010646687697160883,7.609047157069755E-4,1.254736630781199E-4,0.0010724185406755626,5.229344090841177E-4,0.03424815625156051
Dominance,LCS-Ponderado,25,7,0.0033120022753128555,0.018851924331376387,0.01143533123028391,8.122657840171965E-4,0.014342454453875067,0.0061918088029229695,5.229344090841177E-4,0.055468721286872504
Dominance,LCS-Ponderado,25,10,0.004791206585023087,0.020862049405825464,0.01143533123028391,0.0024341942569715393,0.01450072236980315,0.0064272168239730525,8.698812766495421E-4,0.06132060194852976
Dominance,LCS-Ponderado,25,0,1.0665529010238908E-4,0.003669275929549902,0.001971608832807571,4.1849759363883654E-4,2.83741579006203E-4,0.005769407874128177,5.229344090841177E-4,0.012742121508317196
Dominance,LCS-Ponderado,30,2,0.0,2.446183953033268E-4,0.0,3.4240712206813905E-4,1.254736630781199E-4,0.0,0.0,7.124991804495857E-4
Dominance,LCS-Ponderado,30,5,0.001729488723817172,0.011888454011741684,0.00946372239747634,8.122657840171965E-4,1.6164918671882458E-4,0.0048346483129091825,5.229344090841177E-4,0.029413162825764515
Dominance,LCS-Ponderado,30,7,0.0026253931606772403,0.014285714285714284,0.00946372239747634,8.122657840171965E-4,0.007291241970907709,0.04008598418536306,5.229344090841177E-4,0.07508725619323996
Dominance,LCS-Ponderado,30,10,0.007042895448514219,0.01629583936016336,0.010252365930599368,0.0018394871502216135,0.007469800645288111,0.04008598418536306,5.229344090841177E-4,0.08350930712923385
Dominance,LCS-Ponderado,30,0,0.001271891267625056,0.0023972602739726024,0.0,5.212197302592782E-4,3.7870232856305276E-4,0.02835145534145149,0.0,0.03292052894187148
Dominance,LCS-Ponderado,40,2,4.8756704046806434E-4,2.446183953033268E-4,3.052813676605271E-4,3.4240712206813905E-4,0.001160631383472609,2.0144367970454928E-4,0.0,0.0027419489886772153
Dominance,LCS-Ponderado,40,5,0.0014848875601974217,0.0024298760600130463,0.005765121212358415,7.609047157069755E-4,0.001160631383472609,0.0048346483129091825,0.0,0.01643606924465765
Dominance,LCS-Ponderado,40,7,0.0016981981404022,0.006235051098064797,0.015228843609834756,7.609047157069755E-4,0.001160631383472609,0.020147391744364886,5.229344090841177E-4,0.04575395510093034
Dominance,LCS-Ponderado,40,10,0.003039007501689377,0.006235051098064797,0.015785533162627482,7.609047157069755E-4,0.001160631383472609,0.02024989627164818,5.229344090841177E-4,0.04775395854229354
Dominance,LCS-Ponderado,40,0,7.163484979184637E-4,0.0029262654352776914,3.052813676605271E-4,0.0,0.0018570102135561746,0.004633204633204633,5.229344090841177E-4,0.010961044556701608
Dominance,LCS-Ponderado,50,2,4.8756704046806434E-4,2.446183953033268E-4,3.052813676605271E-4,3.4240712206813905E-4,0.003730600875447672,0.0,0.0,0.005110474800947729
Dominance,LCS-Ponderado,50,5,0.0025837602461008242,0.001614481409001957,0.005904293600556599,8.922934951052149E-4,0.003983829540932605,0.016718517339635353,5.229344090841177E-4,0.032220110040416666
Dominance,LCS-Ponderado,50,7,0.0031402831965779434,0.006816699282452707,0.015368015998032938,8.922934951052149E-4,0.004978656441051985,0.01836783746721635,5.229344090841177E-4,0.050086720289521255
Dominance,LCS-Ponderado,50,10,0.004220686816820923,0.008529028049575995,0.015924705550825664,0.006542011009229508,0.004978656441051985,0.01869411948363921,8.698812766495421E-4,0.05975908862779282
Dominance,LCS-Ponderado,50,0,0.0035111929629045796,8.697542944118286E-4,0.0019054069796621829,6.940935699375826E-4,0.003999543202035419,0.0023184836153351896,3.6082474226804123E-4,0.013659299366554824
Dominance,LCS-Ponderado,5,2,0.005423640135545376,0.00684931506849315,0.0,4.7379590146637843E-4,1.254736630781199E-4,4.033619709978749E-4,0.002928772258669166,0.016204358998250065
Dominance,LCS-Ponderado,5,5,0.005765361838188579,0.01598173515981735,0.0,0.0023556841121730116,0.001178259444664999,0.0053387321237593315,0.002928772258669166,0.03354854493727244
Dominance,LCS-Ponderado,5,7,0.010088456263672082,0.016362252663622526,0.0011829652996845426,0.0023556841121730116,0.001178259444664999,0.0053387321237593315,0.002928772258669166,0.03943512216624566
Dominance,LCS-Ponderado,5,10,0.015518768870934516,0.019664601000217437,0.0011829652996845426,0.006122162454922541,0.019973810789740545,0.008910832174120253,0.002928772258669166,0.074301912848289
Dominance,LCS-Ponderado,5,0,0.012887586223512744,0.0091324200913242,0.0,0.0037092151145623167,0.002441286912039001,0.009102934597457571,0.002073061407440609,0.03934650434633644
Dominance,LCS-Ponderado,60,2,0.004010632107076013,2.446183953033268E-4,0.0,3.4240712206813905E-4,0.002622725463951091,0.0,0.0,0.00722038308839857
Dominance,LCS-Ponderado,60,5,0.0041419001564327994,0.001777560339204175,0.0,9.436545634154358E-4,0.004363672539160004,0.0048346483129091825,5.229344090841177E-4,0.016584370320205714
Dominance,LCS-Ponderado,60,7,0.00482449401308809,0.0035755055446836273,7.279786459597186E-4,9.436545634154358E-4,0.006519130822751993,0.01836783746721635,8.698812766495421E-4,0.03582848233376476
Dominance,LCS-Ponderado,60,10,0.005558690947309403,0.005287834311806914,0.013902964728720896,9.436545634154358E-4,0.008897240841132602,0.018580369789840415,8.698812766495421E-4,0.054040636458875205
Dominance,LCS-Ponderado,60,0,0.0041388347147732815,2.446183953033268E-4,0.0,3.4240712206813905E-4,0.004182794920956481,0.004767890814402443,0.00261200401272118,0.016288549980224852
Dominance,LCS-Ponderado,8,2,7.91753251098764E-4,0.0,0.00946372239747634,4.7379590146637843E-4,6.994122593008386E-4,0.01758901758901759,0.0,0.02901770139835991
Dominance,LCS-Ponderado,8,5,0.0011190962405577946,0.009246575342465754,0.00946372239747634,0.007729805649998559,0.00427741591525553,0.02518299666125753,0.0032802249297094657,0.06029983713672097
Dominance,LCS-Ponderado,8,7,0.0012194776900659255,0.00949119373776908,0.012860956078621696,0.007729805649998559,0.00427741591525553,0.02518299666125753,0.003803159338793584,0.06456500507176191
Dominance,LCS-Ponderado,8,10,0.00497374390167002,0.016683832869845847,0.012860956078621696,0.009613044821373325,0.007062931235589791,0.025320073721411512,0.004326093747877702,0.08084067637638989
Dominance,LCS-Ponderado,8,0,8.95176562713202E-4,0.009544371649791543,0.00946372239747634,0.0030876363158586257,0.0013324839230131709,0.018059833631117756,0.0032802249297094657,0.04566344940968011
Dominance,LCS-Puro,10,2,2.007628990162618E-4,0.0,0.00946372239747634,4.7379590146637843E-4,5.739385962227187E-4,0.0016623766623766623,0.0,0.012374596456558362
Dominance,LCS-Puro,10,5,4.8704815139635884E-4,7.6103500761035E-4,0.00946372239747634,0.0042402742442159075,0.0016267243778095974,0.0016623766623766623,0.007216494845360825,0.025457675686246045
Dominance,LCS-Puro,10,7,0.001260876143654385,0.0042998477929984775,0.00946372239747634,0.0042402742442159075,0.0018248484665860153,0.006398085822864583,0.00756344171292625,0.03505109658072196
Dominance,LCS-Puro,10,10,0.0031749699767177216,0.0042998477929984775,0.010646687697160883,0.0042402742442159075,0.006712254468198146,0.009371502589384798,0.016944885011895325,0.055390421780571256
Dominance,LCS-Puro,10,0,6.273840594258181E-4,0.0035388127853881284,0.009984088365079512,0.004371663023614147,6.994122593008386E-4,9.400620653817585E-4,3.469468675654243E-4,0.020508369425755624
Dominance,LCS-Puro,15,2,5.20926890605353E-4,0.00228310502283105,1.3917238819818146E-4,0.0031672658791302858,5.739385962227187E-4,2.1450021450021448E-4,0.0,0.006898908991487803
Dominance,LCS-Puro,15,5,9.656471305474359E-4,0.003207218960643618,1.3917238819818146E-4,0.003509673001198425,0.001713467590904917,2.1450021450021448E-4,0.0017486122125297385,0.01149829149852253
Dominance,LCS-Puro,15,7,9.656471305474359E-4,0.003484453141987388,1.3917238819818146E-4,0.003509673001198425,0.0020616570059466995,0.004847704847704848,0.0020955590800951626,0.01710386659567814
Dominance,LCS-Puro,15,10,0.0041210612631485625,0.004854316155686018,0.001322137687882724,0.009290779294720958,0.0026025391186761484,0.006006006006006008,0.0024835426739317663,0.030680382200052186
Dominance,LCS-Puro,15,0,7.005568528830609E-4,0.0030441400304414,4.3491371311931717E-4,0.003509673001198425,0.0017538172134272413,0.0012752895541915778,0.0014704578206407273,0.012188848185901748
Dominance,LCS-Puro,20,2,0.0011724826449351071,0.0,0.0,3.4240712206813905E-4,5.739385962227187E-4,0.0,3.469468675654243E-4,0.0024357752307913893
Dominance,LCS-Puro,20,5,0.001275905956549545,0.0014193215816989365,0.00946372239747634,3.4240712206813905E-4,8.633427853483563E-4,0.0,0.0011313484811916008,0.01449604832433292
Dominance,LCS-Puro,20,7,0.00161720288487719,0.001533476832840489,0.00946372239747634,0.00975860297894196,0.0013969317590487504,0.005736348593491451,0.0011313484811916008,0.030637633927867784
Dominance,LCS-Puro,20,10,0.0034969864447224035,0.004958134367087064,0.010646687697160883,0.0101010101010101,0.0019424485793276712,0.005736348593491451,0.0011313484811916008,0.03801296426399117
Dominance,LCS-Puro,20,0,5.74761569398332E-4,0.004082944108335161,0.0,0.004108885464817668,6.307858476581119E-4,0.002338849629490024,3.469468675654243E-4,0.012083173487264722
Dominance,LCS-Puro,25,2,0.0,0.0,0.0,3.4240712206813905E-4,7.652514616302917E-5,0.0,3.469468675654243E-4,7.658791357965924E-4
Dominance,LCS-Puro,25,5,0.0,4.119515584673416E-4,0.00946372239747634,3.4240712206813905E-4,1.1270066980373388E-4,0.0,3.469468675654243E-4,0.010677728615380981
Dominance,LCS-Puro,25,7,4.8756704046806434E-4,4.119515584673416E-4,0.009602894785674523,3.4240712206813905E-4,0.015686263597127107,0.005171949357995869,3.469468675654243E-4,0.03204998032936647
Dominance,LCS-Puro,25,10,0.0023594494242958402,0.003753887896234531,0.014079606606049361,7.82526123977498E-4,0.015779286372203206,0.005664843467911257,3.469468675654243E-4,0.042766546758237114
Dominance,LCS-Puro,25,0,6.071147282751379E-4,0.0010588313149361391,0.0031545741324921135,3.7897487296861994E-4,0.014320637579690505,0.006547931272975861,0.0,0.026068063901338374
Dominance,LCS-Puro,30,2,0.0,7.6103500761035E-4,0.0,3.4240712206813905E-4,7.652514616302917E-5,0.0,3.469468675654243E-4,0.0015269141434069427
Dominance,LCS-Puro,30,5,0.0017674305216967335,9.241139378125679E-4,0.00946372239747634,0.002173334094238049,7.652514616302917E-5,0.006081081081081081,3.469468675654243E-4,0.020833154046033225
Dominance,LCS-Puro,30,7,0.00290508694945555,9.241139378125679E-4,0.01222397476340694,0.002173334094238049,7.652514616302917E-5,0.02924710424710425,3.469468675654243E-4,0.04789708600574581
Dominance,LCS-Puro,30,10,0.0030363549988123364,0.003408884530165994,0.015703284468361476,0.002448930070536795,3.6058105038493316E-4,0.02924710424710425,3.469468675654243E-4,0.0545520862329312
Dominance,LCS-Puro,30,0,3.364848714678066E-4,0.0,0.004871033586936351,0.0017548365005992125,7.652514616302917E-5,0.023270846800258566,7.349304614020279E-4,0.031044657366826996
Dominance,LCS-Puro,40,2,1.3126804935678657E-4,0.0,0.0011829652996845426,3.4240712206813905E-4,0.0012371565296356382,0.0,0.0,0.0028937970007451063
Dominance,LCS-Puro,40,5,0.0021221667979347157,0.0017123287671232876,0.0020501163338424427,3.4240712206813905E-4,0.0012371565296356382,0.016318720743499503,3.469468675654243E-4,0.02412984316166915
Dominance,LCS-Puro,40,7,0.0021831126779932237,0.002636442704935856,0.011809580056239919,0.0011033118377751145,0.0012733320532763428,0.01921365770437053,0.0017347343378271212,0.039954171372418114
Dominance,LCS-Puro,40,10,0.0024268961982272562,0.004183221648975073,0.02127330245371626,0.0017824590650827386,0.0012733320532763428,0.01921365770437053,0.0018838354709957337,0.052036704594643934
Dominance,LCS-Puro,40,0,0.002220244519732574,0.0,0.001322137687882724,6.180030983668851E-4,0.0017728325527768425,0.00774841975339591,7.349304614020279E-4,0.014416568073556964
Dominance,LCS-Puro,50,2,9.169031479155571E-4,0.0,0.0,6.562803172972664E-4,6.820719549313469E-4,0.00488500923283532,0.0,0.00714026465297949
Dominance,LCS-Puro,50,5,0.002347031513254867,0.00228310502283105,7.279786459597186E-4,0.001624664283973179,9.353006204162799E-4,0.016468020815846904,3.469468675654243E-4,0.024733047769847423
Dominance,LCS-Puro,50,7,0.002560342093459645,0.0038855327717745814,0.019655423440912402,0.0022426673823400635,9.353006204162799E-4,0.016468020815846904,0.0033538197197991015,0.04910110684454898
Dominance,LCS-Puro,50,10,0.0028041256136936772,0.0061686377946056315,0.019951164765833536,0.0025400209357150268,0.0015985185538291992,0.016680553138470965,0.0033538197197991015,0.05309684052194714
Dominance,LCS-Puro,50,0,0.0025592358234971593,0.0023972602739726024,0.0,0.001372131464311066,0.001710059751721372,0.01660389191945994,0.004276146415893141,0.02891872564885528
Dominance,LCS-Puro,5,2,0.004408418657565415,0.0,0.0,0.0032986546585285254,7.652514616302917E-5,0.0,0.0,0.00778359846225697
Dominance,LCS-Puro,5,5,0.012727143127341299,0.0015220700152207,0.0,0.008671425235685941,7.457723335160662E-4,0.005444641552749661,7.844016136261766E-4,0.029895453878139848
Dominance,LCS-Puro,5,7,0.01858831377437565,0.0015220700152207,0.0,0.008671425235685941,0.0023380635756490736,0.005444641552749661,0.0011313484811916008,0.03769586263487262
Dominance,LCS-Puro,5,10,0.01981235287807173,0.00199671553312505,0.001322137687882724,0.010554664407060706,0.019174324542431332,0.005646085232454211,0.0015193320750282045,0.06002561235605396
Dominance,LCS-Puro,5,0,0.0058640094262961155,7.6103500761035E-4,0.0,0.0032986546585285254,7.274879655889707E-4,0.0058181906173608005,0.0,0.016469377675384762
Dominance,LCS-Puro,60,2,5.942223305704534E-4,0.0,0.0,0.0017548365005992125,0.00123861847248065,0.004633204633204633,3.469468675654243E-4,0.008567828804420374
Dominance,LCS-Puro,60,5,8.043009322872803E-4,0.0,0.0,0.002723220467275125,0.00123861847248065,0.004818532818532818,3.469468675654243E-4,0.009931619558141298
Dominance,LCS-Puro,60,7,9.109562223896696E-4,3.80517503805175E-4,0.0010237199708808542,0.005325514594992981,0.002399249855953259,0.00488148396844049,3.469468675654243E-4,0.015268388984027853
Dominance,LCS-Puro,60,10,0.0018278035590597516,0.0034493664630650934,0.02113413006551808,0.005601110571291728,0.004140196931162172,0.00488148396844049,7.349304614020279E-4,0.04176902201993935
Dominance,LCS-Puro,60,0,0.0012812191871187483,0.00228310502283105,7.279786459597186E-4,0.0011125911635764191,6.797983817482425E-4,0.005270801601076831,3.469468675654243E-4,0.011702440869876434
Dominance,LCS-Puro,8,2,0.0010540052198353745,0.0,0.00946372239747634,4.7379590146637843E-4,7.652514616302917E-5,0.0,0.0,0.011068048664941122
Dominance,LCS-Puro,8,5,0.0010540052198353745,9.241139378125679E-4,0.00946372239747634,0.005495767025132417,0.0010939617485578488,0.0,3.6082474226804123E-4,0.01839239507108259
Dominance,LCS-Puro,8,7,0.0021555928527767134,0.001685148945422918,0.00946372239747634,0.005495767025132417,0.0011654864513906127,0.0049549549549549555,7.216494845360825E-4,0.02564232211169004
Dominance,LCS-Puro,8,10,0.0049257970480736804,0.002207001522070015,0.010785860085359065,0.0073790061965071825,0.004149125860501293,0.005156398634659505,8.707506177046947E-4,0.03547393996487544
Dominance,LCS-Puro,8,0,0.0011922547486261025,0.0,0.009769003765136867,4.7379590146637843E-4,0.0031106831743520965,0.001811473178749387,0.0010824742268041236,0.017439684995134954
