recommender,similarity,neighbor_size,rec_size,Temporal-9-1-2,Temporal-9-2-3,Temporal-9-3-4,Temporal-9-4-5,Temporal-9-5-6,Temporal-9-6-7,Temporal-9-7-8,Temporal-9-8-9,accum
Dominance,JaroSimilarity,8,0,0.00580207645631777,0.019741672244453112,4.7980311138205874E-4,6.346447024413125E-4,0.005016825351579255,0.00572997699151318,0.0022452893283923317,0.0011688216816421943,0.04081910986772122
Dominance,LCS-Ponderado,10,2,0.006817472796246382,0.0,0.0,0.0018832391713747645,5.771272911953461E-5,0.0,0.0,0.004303388918773535,0.013061813615514216
Dominance,LCS-Ponderado,10,5,0.008491240294724775,0.007646356033452807,0.0045045045045045045,0.002589453860640301,0.020101478809714354,0.00271221294619815,1.65555082541034E-4,0.004303388918773535,0.050514190450549466
Dominance,LCS-Ponderado,10,7,0.008583730120843902,0.014814814814814814,0.0045045045045045045,0.002589453860640301,0.027537256132545356,0.004118439531397576,1.65555082541034E-4,0.005669544131082593,0.06798329817837008
Dominance,LCS-Ponderado,10,10,0.009902116597567751,0.014814814814814814,0.008608608608608608,0.002589453860640301,0.032291105110959596,0.004118439531397576,2.826550189724971E-4,0.006420929497852575,0.0790281230408137
Dominance,LCS-Ponderado,10,0,0.0072513118827026305,0.0,0.0020234520234520235,0.002589453860640301,1.7313818735860382E-4,0.004955978167365248,0.0010804818009282745,0.008281632897017513,0.026355448819464597
Dominance,LCS-Ponderado,15,2,0.0,2.4718823384006923E-4,0.0,0.0018832391713747645,5.39315503151513E-4,0.0,1.1709993643146309E-4,0.0,0.0027868428447978097
Dominance,LCS-Ponderado,15,5,2.9426334047849984E-4,0.015235783867596992,0.003003003003003003,0.002815442561205273,0.013085051215604233,2.2868484485585552E-4,0.009719294723811436,0.0019973189203958434,0.04637884247695114
Dominance,LCS-Ponderado,15,7,3.266824547882969E-4,0.022404242648959,0.0033612559928349406,0.0029866461222393423,0.01318625759565443,0.0013822103954705723,0.010031076122911556,0.00261208876593492,0.05629046009879306
Dominance,LCS-Ponderado,15,10,0.0019469368028615782,0.024708390114396787,0.0033612559928349406,0.003739941790789248,0.0356878094268152,0.002153404465955691,0.010681370608195122,0.0037483300522700145,0.0860274392541186
Dominance,LCS-Ponderado,15,0,5.459972079722536E-4,0.0014108990749702652,0.0,0.002335216572504708,0.012968957454463862,0.0012104974862653006,0.008714387503296752,0.0030390122697815007,0.030224967569254642
Dominance,LCS-Ponderado,20,2,1.4974543276430067E-4,2.4718823384006923E-4,4.74158368895211E-4,0.013182674199623353,5.39315503151513E-4,5.210594876248371E-4,0.0,0.0,0.015114141225899285
Dominance,LCS-Ponderado,20,5,0.0016471997604073072,0.016376220491904583,6.350335297703718E-4,0.017175141242937852,0.008530764113345305,0.0011273236713392702,0.0,0.0013825490748567673,0.04687423188456146
Dominance,LCS-Ponderado,20,7,0.002239846107770636,0.018168335187245085,7.930863194021088E-4,0.020096576367762808,0.008530764113345305,0.002020319478141569,2.798669252479384E-4,0.0013825490748567673,0.05351134357377222
Dominance,LCS-Ponderado,20,10,0.003884766089954769,0.018648858248413308,0.0018941874205032098,0.02026777992879688,0.024243054616138602,0.002549135671840121,2.798669252479384E-4,0.0013825490748567673,0.07315019797575159
