recommender,similarity,neighbor_size,rec_size,Temporal-4-1-2,Temporal-4-2-3,Temporal-4-3-4,accum
ItemIDCount,LCS-R,15,2,0.003125,1.6197842544076667E-4,0.0014338586793884703,0.004720837104829237
ItemIDCount,LCS-R,15,5,0.0038142324902193324,0.0010817595408209042,0.0016315291213224205,0.006527521152362657
ItemIDCount,LCS-R,15,7,0.007761808287779737,0.0023236580932329037,0.002341289696422574,0.012426756077435215
ItemIDCount,LCS-R,15,10,0.009592948638656928,0.002396642802936221,0.003234168811893052,0.0152237602534862
ItemIDCount,LCS-R,15,0,0.003933212331649832,6.428530974793666E-4,0.001841902614655507,0.006417968043784705
ItemIDCount,LCS-R,20,2,0.0032407407407407406,2.981692408611128E-5,0.0014647801388813584,0.00473533780370821
ItemIDCount,LCS-R,20,5,0.003925979491651485,2.4347801794280416E-4,0.0024621002365853204,0.006631557746179609
ItemIDCount,LCS-R,20,7,0.0071332163337567474,7.86808634623054E-4,0.0033010633405373218,0.011221088308917123
ItemIDCount,LCS-R,20,10,0.00812639162111307,0.0015668761628568413,0.004416724321537881,0.014109992105507792
ItemIDCount,LCS-R,20,0,0.003335596630893737,1.490846204305564E-4,0.0032398810000817896,0.006724562251406083
ItemIDCount,LCS-R,25,2,1.1574074074074073E-4,0.0,0.0015459914445824599,0.0016617321853232005
ItemIDCount,LCS-R,25,5,0.004110186961111416,0.011491442542787285,0.0019473644576004701,0.01754899396149917
ItemIDCount,LCS-R,25,7,0.00786250646178618,0.011634120120593816,0.0025992918952421934,0.022095918477622187
ItemIDCount,LCS-R,25,10,0.008255229340411315,0.011745436637181965,0.002875705797922487,0.022876371775515766
ItemIDCount,LCS-R,25,0,5.038610955656906E-4,3.683934553049351E-4,0.0032003038891536915,0.004072558440024317
ItemIDCount,LCS-R,30,2,4.583942495126706E-4,0.0,0.0016239041702267904,0.002082298419739461
ItemIDCount,LCS-R,30,5,0.003979978627778083,0.0017114914425427872,0.012708641438037627,0.018400111508358498
ItemIDCount,LCS-R,30,7,0.007247024082323537,0.012441354179661617,0.01337528417193792,0.03306366243392307
ItemIDCount,LCS-R,30,10,0.008617638117411256,0.012522853772163655,0.013875376100601276,0.03501586799017618
ItemIDCount,LCS-R,30,0,5.208333333333333E-4,2.0781492544865435E-4,0.004025485013026684,0.004754133271808672
ItemIDCount,LCS-R,40,2,3.761574074074074E-4,0.0,0.0012842462012380197,0.001660403608645427
ItemIDCount,LCS-R,40,5,0.0038935820199998963,7.800675282337874E-4,0.002356756350051202,0.007030405898284886
ItemIDCount,LCS-R,40,7,0.004460517825422544,9.197811153801374E-4,0.002982873047596471,0.008363171988399153
ItemIDCount,LCS-R,40,10,0.00460588598065912,0.005952434243308918,0.018016886653038647,0.028575206877006685
ItemIDCount,LCS-R,40,0,5.532296650717703E-4,0.005188285484255086,0.0065280202445308225,0.012269535393857677
ItemIDCount,LCS-R,50,2,3.8060897435897436E-4,3.2479690181401677E-4,3.831667922287529E-4,0.001088572668401744
ItemIDCount,LCS-R,50,5,0.0012281945930993118,0.001233036754302462,0.002405210522349156,0.00486644186975093
ItemIDCount,LCS-R,50,7,0.0012281945930993118,0.006969761317432892,0.006366953401842052,0.014564909312374256
ItemIDCount,LCS-R,50,10,0.0075066036840084035,0.007784757242453267,0.00987929430301086,0.02517065522947253
ItemIDCount,LCS-R,50,0,0.004367694200964833,0.005655478852300367,0.003020830701351877,0.013044003754617079
ItemIDCount,LCS-R,5,2,0.0017984330484330485,8.680984469642112E-4,5.558509004650904E-4,0.00322238239586235
ItemIDCount,LCS-R,5,5,0.005266086557204978,0.0018472557615163193,6.325733187557148E-4,0.007745915637477012
ItemIDCount,LCS-R,5,7,0.005691433779427201,0.0018472557615163193,0.011031249196706205,0.018569938737649727
ItemIDCount,LCS-R,5,10,0.0061514955215153395,0.0026622516865366947,0.014007439672896683,0.022821186880948717
ItemIDCount,LCS-R,5,0,0.0019567303980459133,0.002168810754559374,0.00458758012230988,0.008713121274915168
ItemIDCount,LCS-R,60,2,3.8060897435897436E-4,0.0051492924353560045,3.831667922287529E-4,0.005913068201943732
ItemIDCount,LCS-R,60,5,0.0011141228410965253,0.0061183816457598215,0.0028333177253492326,0.01006582221220558
ItemIDCount,LCS-R,60,7,0.0012566036840084027,0.008563369420820947,0.0034927861447278537,0.013312759249557203
ItemIDCount,LCS-R,60,10,0.004149596108250827,0.014381130510586926,0.014779817086136677,0.03331054370497443
ItemIDCount,LCS-R,60,0,5.019083164642375E-4,0.006430815007271841,0.012767606144825625,0.019700329468561702
ItemIDCount,LCS-R,8,2,0.0033810618729096993,8.680984469642112E-4,0.0013728420252687992,0.00562200234514271
ItemIDCount,LCS-R,8,5,0.005401956122422369,0.001411429063644461,0.0013914286949093329,0.008204813880976164
ItemIDCount,LCS-R,8,7,0.008634714743112027,0.0014219451400963369,0.0014681511131999577,0.01152481099640832
ItemIDCount,LCS-R,8,10,0.008634714743112027,0.0018577718379681953,0.013713049072383632,0.024205535653463853
ItemIDCount,LCS-R,8,0,0.00479998587548842,0.0022320856054671603,0.004283277515802326,0.011315348996757905
ItemIDCount,Levenshtein-Pond,10,2,0.003785823399310241,3.056234718826406E-4,4.5974057481162477E-4,0.004551187446004506
ItemIDCount,Levenshtein-Pond,10,5,0.004066037824261509,3.056234718826406E-4,5.516692381688596E-4,0.004923330534313009
ItemIDCount,Levenshtein-Pond,10,7,0.007641449953723093,5.008434260154281E-4,0.0024481034875442854,0.010590396867282807
ItemIDCount,Levenshtein-Pond,10,10,0.007758409018050578,0.0014245054743718527,0.0024481034875442854,0.011631017979966716
ItemIDCount,Levenshtein-Pond,10,0,0.007650891961520365,4.1934383351339055E-4,0.0024737072891604615,0.010543943084194218
ItemIDCount,Levenshtein-Pond,15,2,4.0040673264357473E-4,1.9263540045936137E-4,7.874778473268085E-4,0.0013805199804297445
ItemIDCount,Levenshtein-Pond,15,5,0.003831142936179234,0.005500021025693398,0.001360912349332739,0.01069207631120537
ItemIDCount,Levenshtein-Pond,15,7,0.004119968693754992,0.005805644497576038,0.002810614119877327,0.012736227311208357
ItemIDCount,Levenshtein-Pond,15,10,0.00788796545195484,0.0065771971430111055,0.0033116485916943566,0.017776811186660302
ItemIDCount,Levenshtein-Pond,15,0,0.004367205314346876,0.005427246824301467,0.0033859869138368453,0.013180439052485187
ItemIDCount,Levenshtein-Pond,20,2,5.326489715668482E-4,8.149959250203749E-5,0.0012453596344502978,0.0018595081985191835
ItemIDCount,Levenshtein-Pond,20,5,0.004516449953723094,0.0061239522179840425,0.0022341990362864774,0.012874601207993615
ItemIDCount,Levenshtein-Pond,20,7,0.004763160480038883,0.006670914723813225,0.005278383296741993,0.0167124585005941
ItemIDCount,Levenshtein-Pond,20,10,0.0049560432551585005,0.007519868812376114,0.006645938722579994,0.01912185079011461
ItemIDCount,Levenshtein-Pond,20,0,0.0013667862471984846,0.0010723135417511946,0.002180789092453603,0.004619888881403283
ItemIDCount,Levenshtein-Pond,25,2,5.326489715668482E-4,6.985679357317499E-4,0.0012907717689859379,0.002521988676284536
ItemIDCount,Levenshtein-Pond,25,5,0.00431847237087709,0.0013069613775651106,0.0027072902257226643,0.008332723974164865
ItemIDCount,Levenshtein-Pond,25,7,0.004633409018050578,0.006743899433516542,0.0029032153396979002,0.01428052379126502
ItemIDCount,Levenshtein-Pond,25,10,0.005086708459836863,0.007942769113282165,0.00406792364726335,0.017097401220382377
ItemIDCount,Levenshtein-Pond,25,0,0.0013978726378488667,0.006780065099035799,0.0013199426573953029,0.009497880394279968
ItemIDCount,Levenshtein-Pond,30,2,3.6817528735632183E-4,6.985679357317499E-4,0.0014214912038204614,0.002488234426908533
ItemIDCount,Levenshtein-Pond,30,5,0.0011112355287718264,0.0058380390671287355,0.0030961593022409777,0.01004543389814154
ItemIDCount,Levenshtein-Pond,30,7,0.004434213111617831,0.006316099447389604,0.003877790509153548,0.014628103068160984
ItemIDCount,Levenshtein-Pond,30,10,0.004966925099921924,0.008093947359410932,0.01548886074970527,0.028549733209038128
ItemIDCount,Levenshtein-Pond,30,0,0.0044467669696379355,0.0018862760923207761,0.002755041035949862,0.009088084097908573
ItemIDCount,Levenshtein-Pond,40,2,4.50412129461585E-4,2.7413499296139886E-4,0.0014400778734609955,0.0021646249958839794
ItemIDCount,Levenshtein-Pond,40,5,6.971226557773745E-4,0.0012703907341992291,0.0033862846679377223,0.005353798057914326
ItemIDCount,Levenshtein-Pond,40,7,0.001295506971266953,0.006160366284321478,0.003657036994414575,0.011112910250003006
ItemIDCount,Levenshtein-Pond,40,10,0.0049440645064091565,0.00715451345843039,0.0037438652321513744,0.01584244319699092
ItemIDCount,Levenshtein-Pond,40,0,0.0011326537535805907,0.0015410619440499812,0.0029016080920989764,0.005575323789729548
ItemIDCount,Levenshtein-Pond,50,2,6.148858136721113E-4,0.0,0.0021567168525992186,0.00277160266627133
ItemIDCount,Levenshtein-Pond,50,5,9.773370807286414E-4,0.001786345039884586,0.0029540956486331553,0.005717777769246383
ItemIDCount,Levenshtein-Pond,50,7,0.0013777438133722162,0.002016025709663055,0.0055141894535368444,0.008907958976572115
ItemIDCount,Levenshtein-Pond,50,10,0.005307734097052432,0.0023088123506597464,0.016537474790219362,0.02415402123793154
ItemIDCount,Levenshtein-Pond,50,0,0.0015375120531757327,7.940756724283449E-4,0.015738166442794653,0.01806975416839873
ItemIDCount,Levenshtein-Pond,5,2,6.528412792591559E-4,1.0866612333604998E-4,8.746355685131195E-4,0.0016361429711083254
ItemIDCount,Levenshtein-Pond,5,5,0.0038935820199998963,1.0866612333604998E-4,0.0021140707365197163,0.006116318879855663
ItemIDCount,Levenshtein-Pond,5,7,0.0071830557042104224,1.7953533420738693E-4,0.0021140707365197163,0.009476661774937526
ItemIDCount,Levenshtein-Pond,5,10,0.007265292546315685,0.0016775754630543615,0.0033825615008088,0.012325429510178846
ItemIDCount,Levenshtein-Pond,5,0,0.00423626473515918,8.153776750086293E-4,0.0022361864216535314,0.007287828831821341
ItemIDCount,Levenshtein-Pond,60,2,4.50412129461585E-4,7.298470970331716E-5,9.847780990584814E-4,0.0015081749382233837
ItemIDCount,Levenshtein-Pond,60,5,0.0011418107649391678,0.001169229303986235,0.0026086222366056345,0.004919662305531038
ItemIDCount,Levenshtein-Pond,60,7,0.0015422174975827426,0.002914940227980559,0.0034888606808947203,0.007946018406458023
ItemIDCount,Levenshtein-Pond,60,10,0.005273011874830209,0.003512603906328834,0.009162648521727358,0.017948264302886402
ItemIDCount,Levenshtein-Pond,60,0,0.0015413090145314024,0.002404757507100007,0.006403648367830087,0.010349714889461497
ItemIDCount,Levenshtein-Pond,8,2,0.003820545621532464,0.0,0.0013848396501457728,0.005205385271678237
ItemIDCount,Levenshtein-Pond,8,5,0.007993240889395608,0.0,0.002456159491605249,0.010449400381000857
ItemIDCount,Levenshtein-Pond,8,7,0.008100999510085263,1.0866612333604998E-4,0.002873668837686023,0.011083334471107337
ItemIDCount,Levenshtein-Pond,8,10,0.008525889860962458,7.199130671013312E-4,0.014288840967143866,0.023534643895207652
ItemIDCount,Levenshtein-Pond,8,0,0.0012207201889415232,2.0514621105797255E-4,0.0025793856083534176,0.004005252008352913
ItemIDCount,Levenshtein,10,2,0.002635780063184782,0.004889975550122249,5.431488180464643E-4,0.008068904431353496
ItemIDCount,Levenshtein,10,5,0.007636563271204831,0.01120108249632968,0.001506228156749273,0.020343873924283783
ItemIDCount,Levenshtein,10,7,0.011038364289555305,0.01123089942041579,0.001537819740751295,0.02380708345072239
ItemIDCount,Levenshtein,10,10,0.01275337325197968,0.01149150858248626,0.002023377594462582,0.026268259428928523
ItemIDCount,Levenshtein,10,0,0.002991554057652167,0.011469410434270532,0.0027046651122434916,0.01716562960416619
ItemIDCount,Levenshtein,15,2,0.0016578889067221966,0.0,2.312504738031066E-4,0.0018891393805253033
ItemIDCount,Levenshtein,15,5,0.007625150811484102,0.004998641673458299,0.001199125949875304,0.013822918434817704
ItemIDCount,Levenshtein,15,7,0.00834952032902796,0.005808526125778197,0.0013480693487670282,0.015506115803573186
ItemIDCount,Levenshtein,15,10,0.011474520329027963,0.010778665209509009,0.0018168565429725805,0.024070042081509556
ItemIDCount,Levenshtein,15,0,0.001308111934529811,0.001199331889669337,0.00275661284657034,0.005264056670769488
ItemIDCount,Levenshtein,20,2,0.00156517821133293,0.0,0.0023896021403514945,0.003954780351684424
ItemIDCount,Levenshtein,20,5,0.0021273475235022423,0.005161640858462374,0.0029696971920708127,0.01025868557403543
ItemIDCount,Levenshtein,20,7,0.00794872294867231,0.005860208794194124,0.0032441300986483755,0.01705306184151481
ItemIDCount,Levenshtein,20,10,0.015420251557125262,0.006252888648976668,0.004154440822087335,0.025827581028189266
ItemIDCount,Levenshtein,20,0,0.006032229160064913,0.0017415012761130568,0.0027927589153111543,0.010566489351489124
ItemIDCount,Levenshtein,25,2,0.005207419590643274,2.981692408611128E-5,0.002449598320864425,0.007686834835593811
ItemIDCount,Levenshtein,25,5,0.008356967088719632,2.981692408611128E-5,0.0029907238619899666,0.01137750787479571
ItemIDCount,Levenshtein,25,7,0.009201372559241175,0.005339638859824918,0.003151489795748069,0.017692501214814162
ItemIDCount,Levenshtein,25,10,0.011072614177898208,0.006038206795556667,0.003507990985003412,0.020618811958458286
ItemIDCount,Levenshtein,25,0,0.007136453969646866,9.332619256318503E-4,0.002482572229005783,0.0105522881242845
ItemIDCount,Levenshtein,30,2,0.004165752923976608,0.0,0.0029598024024970783,0.007125555326473686
ItemIDCount,Levenshtein,30,5,0.008985260869902431,2.981692408611128E-5,0.003048280042224277,0.01206335783621282
ItemIDCount,Levenshtein,30,7,0.010022267844409405,4.2612866801758776E-4,0.0032229258509131765,0.013671322363340168
ItemIDCount,Levenshtein,30,10,0.013090387361953263,0.007438927163500461,0.0032952141449440805,0.023824528670397804
ItemIDCount,Levenshtein,30,0,0.00424375997963628,8.30286648398199E-4,0.003444298484821123,0.008518345112855602
ItemIDCount,Levenshtein,40,2,0.0028728070175438594,0.0,2.8142872744566226E-4,0.0031542357449895215
ItemIDCount,Levenshtein,40,5,0.014597613525429012,1.0866612333604998E-4,0.002565824088950552,0.017272103737715615
ItemIDCount,Levenshtein,40,7,0.0162286442271834,4.325902725382096E-4,0.008439507856578782,0.025100742356300394
ItemIDCount,Levenshtein,40,10,0.01869714567447949,7.932206028369532E-4,0.009353654239027172,0.02884402051634362
ItemIDCount,Levenshtein,40,0,0.008321517500679354,2.821813847920008E-4,0.003209324672134392,0.011813023557605749
ItemIDCount,Levenshtein,50,2,0.003914473684210526,0.0024449877750611247,2.765605920939994E-4,0.00663602205136565
ItemIDCount,Levenshtein,50,5,0.006745056608153138,0.0025536538983971747,0.003228900322140458,0.012527610828690772
ItemIDCount,Levenshtein,50,7,0.015869692532470427,0.0028392462407145027,0.005346136455770034,0.024055075228954965
ItemIDCount,Levenshtein,50,10,0.024009003879018616,0.0032680462445120813,0.0058629055652262094,0.033139955688756904
ItemIDCount,Levenshtein,50,0,0.007436391361008045,0.002837667629843669,0.005020201234814593,0.015294260225666307
ItemIDCount,Levenshtein,5,2,0.004331140350877193,0.004889975550122249,5.346743013752264E-4,0.009755790202374668
ItemIDCount,Levenshtein,5,5,0.005454191517882534,0.005807066792779973,8.985958710314046E-4,0.012159854181693913
ItemIDCount,Levenshtein,5,7,0.0063358498032062335,0.006010815774035067,8.985958710314046E-4,0.013245261448272705
ItemIDCount,Levenshtein,5,10,0.006500323487416759,0.011259531816840616,9.796955841668486E-4,0.018739550888424224
ItemIDCount,Levenshtein,5,0,0.004768637577613142,0.006422266392778127,0.0012472942237720828,0.012438198194163353
ItemIDCount,Levenshtein,60,2,0.004050343249427918,0.0024449877750611247,6.835335500464157E-4,0.007178864574535458
ItemIDCount,Levenshtein,60,5,0.007633165172927477,0.0025536538983971747,0.0018536827973051912,0.012040501868629842
ItemIDCount,Levenshtein,60,7,0.008379936993783966,0.0035316490084216245,0.003903152635186073,0.015814738637391662
ItemIDCount,Levenshtein,60,10,0.014232541991125804,0.0045411720402321505,0.007314544978544644,0.0260882590099026
ItemIDCount,Levenshtein,60,0,0.005824612796940891,0.003186395089258123,0.005079855190952201,0.014090863077151215
ItemIDCount,Levenshtein,8,2,0.0015941133965181153,0.004889975550122249,1.2910200263830242E-4,0.0066131909492786675
ItemIDCount,Levenshtein,8,5,0.007297893320465916,0.01128124602993824,0.0011998161614784311,0.019778955511882586
ItemIDCount,Levenshtein,8,7,0.008145946948124805,0.01154185519200871,0.0021499119174649656,0.02183771405759848
ItemIDCount,Levenshtein,8,10,0.008533914635199636,0.011674016693363364,0.0026057535924668175,0.02281368492102982
ItemIDCount,Levenshtein,8,0,0.004237701632454679,0.005654214925359653,0.0036339291060475225,0.013525845663861854
ItemIDCount,User-based,10,2,1.358695652173913E-4,0.006185454147356129,4.698576127147555E-4,0.006791181325288276
ItemIDCount,User-based,10,5,0.0011080917874396134,0.00781544599739688,0.003039464690518555,0.011963002475355047
ItemIDCount,User-based,10,7,0.005270586404149346,0.00796362707467331,0.0031313933538757895,0.016365606832698446
ItemIDCount,User-based,10,10,0.0055366089090417145,0.012853602624795561,0.004565011398005962,0.02295522293184324
ItemIDCount,User-based,10,0,4.746076245436859E-4,0.00654829613552467,0.004485381051817768,0.011508284811886125
ItemIDCount,User-based,15,2,1.358695652173913E-4,0.004962960259825567,4.0239916910009407E-4,0.005501228994143053
ItemIDCount,User-based,15,5,0.0015412058225273326,0.011223610774754809,5.716314811895491E-4,0.013336448078471692
ItemIDCount,User-based,15,7,0.0019436679437394536,0.011223610774754809,5.716314811895491E-4,0.013738910199683813
ItemIDCount,User-based,15,10,0.007597956280861328,0.011334746582712133,0.0021528776760706718,0.021085580539644135
ItemIDCount,User-based,15,0,7.990625559222267E-4,5.215912199445661E-4,9.679338965460933E-4,0.002288587672412886
ItemIDCount,User-based,20,2,9.84083850931677E-4,1.1113580795732385E-4,0.0,0.001095219658889001
ItemIDCount,User-based,20,5,0.0016255312193527295,0.007667264920120447,2.3087587111309584E-4,0.009523672010586272
ItemIDCount,User-based,20,7,0.0018440769709867164,0.007667264920120447,0.003159825228633882,0.012671167119741046
ItemIDCount,User-based,20,10,0.0020393894709867166,0.01752020073006826,0.004636137845796282,0.02419572804685126
ItemIDCount,User-based,20,0,0.001196809988678852,0.006223605245610136,0.0012333391046402942,0.008653754338929282
ItemIDCount,User-based,25,2,1.358695652173913E-4,5.186337704675112E-4,2.4470219742573287E-5,6.789735554274757E-4
ItemIDCount,User-based,25,5,0.002987138362209872,0.004008641908887676,7.464847338512897E-5,0.007070428744482678
ItemIDCount,User-based,25,7,0.003392155233392157,0.004008641908887676,0.002721559199921148,0.010122356342200982
ItemIDCount,User-based,25,10,0.0034349634525702396,0.008898617459009927,0.005316909965321866,0.01765049087690203
ItemIDCount,User-based,25,0,0.001981103228962818,0.0075835103981815935,7.418258259613165E-4,0.010306439453105729
ItemIDCount,User-based,30,2,1.644736842105263E-4,0.0054086093205897605,7.464847338512897E-5,0.005647731478185415
ItemIDCount,User-based,30,5,0.0018165034415749519,0.007879872552734457,1.5195212211734912E-4,0.009848328116426759
ItemIDCount,User-based,30,7,0.002605977125785478,0.014487160944863926,2.11278178121146E-4,0.01730441624877055
ItemIDCount,User-based,30,10,0.004729321506796715,0.019377136494986177,3.6485040050202174E-4,0.02447130840228491
ItemIDCount,User-based,30,0,0.0026923261080203653,0.007329671143852072,2.3667794464554202E-4,0.010258675196517979
ItemIDCount,User-based,40,2,3.7280701754385966E-4,5.186337704675112E-4,5.606180374459515E-5,9.47502591755966E-4
ItemIDCount,User-based,40,5,0.0019927100624938967,0.01174224454522232,3.3405456140173095E-4,0.014069009169117947
ItemIDCount,User-based,40,7,0.0029858878287694892,0.011752760621674194,9.507175936559014E-4,0.015689366044099585
ItemIDCount,User-based,40,10,0.0032454393237861005,0.014687089720307743,0.0010348710988875643,0.018967400142981407
ItemIDCount,User-based,40,0,0.002093417858429703,0.005519745128547084,0.002013238325972502,0.009626401312949288
ItemIDCount,User-based,50,2,1.644736842105263E-4,0.005038156627398681,1.4372434919601154E-4,0.005346354660805219
ItemIDCount,User-based,50,5,8.830110991765127E-4,0.006034145153949555,0.0025351110147430666,0.009452267267869133
ItemIDCount,User-based,50,7,0.0022079447070763674,0.0064416431164597415,0.0034835074651250577,0.012133095288661168
ItemIDCount,User-based,50,10,0.00501465767003933,0.011404603376285306,0.005653321617334774,0.02207258266365941
ItemIDCount,User-based,50,0,9.551051541898222E-4,1.481810772764318E-4,0.005391513638932115,0.006494799870398369
ItemIDCount,User-based,5,2,0.0,0.005111141337101999,2.9482643885209603E-4,0.005405967775954095
ItemIDCount,User-based,5,5,4.280821917808219E-5,0.006741133187142748,4.610583451484492E-4,0.007244999751469279
ItemIDCount,User-based,5,7,0.00446902638086136,0.007028778807738174,9.89849096421636E-4,0.01248765428502117
ItemIDCount,User-based,5,10,0.005625072132495347,0.011918754357860425,9.89849096421636E-4,0.018533675586777407
ItemIDCount,User-based,5,0,9.930824815479907E-4,0.007281201712917652,3.889452194295481E-4,0.00866322941389519
ItemIDCount,User-based,60,2,4.248903508771929E-4,0.0,1.800171038049631E-4,6.04907454682156E-4
ItemIDCount,User-based,60,5,0.00421194517089826,7.59428021041713E-4,0.003390267802971785,0.008361640994911757
ItemIDCount,User-based,60,7,0.004347814736115651,0.008351238546837569,0.004314901618419047,0.017013954901372266
ItemIDCount,User-based,60,10,0.006641898465497814,0.013949699120316744,0.00441402031154675,0.02500561789736131
ItemIDCount,User-based,60,0,0.0036050993637060684,4.964640434021227E-4,0.001589121422727476,0.005690684829835667
ItemIDCount,User-based,8,2,1.358695652173913E-4,0.004962960259825567,9.626492106276473E-5,0.005195094746105723
ItemIDCount,User-based,8,5,0.0014286777843954736,0.006592952109866317,0.002665871998866564,0.010687501893128355
ItemIDCount,User-based,8,7,0.005073645946078751,0.006741133187142748,0.0027553814868722924,0.014570160620093791
ItemIDCount,User-based,8,10,0.006115312612745418,0.011631108737265,0.007494095154157389,0.02524051650416781
ItemIDCount,User-based,8,0,7.525317552075426E-4,0.005378697811286672,4.522867530676349E-4,0.006583516319561849
LCS-A,JaroSimilarity,10,2,5.669358054226475E-4,0.0,9.243188645182002E-4,0.0014912546699408476
LCS-A,JaroSimilarity,10,5,0.0014002691387559809,2.981692408611128E-5,9.925604326144666E-4,0.0024226464954565587
LCS-A,JaroSimilarity,10,7,0.0014825059808612439,2.5098271106586024E-4,0.001040021277417504,0.0027735099693446084
LCS-A,JaroSimilarity,10,10,0.002024699532923217,4.320929166259436E-4,0.0010964403106473923,0.0035532327601965523
LCS-A,JaroSimilarity,10,0,0.001126146331738437,3.9916378834229207E-4,0.0015548015079489036,0.0030801116280296326
LCS-A,JaroSimilarity,15,2,5.669358054226475E-4,0.0,8.758043200293654E-4,0.001442740125452013
LCS-A,JaroSimilarity,15,5,8.734549441786284E-4,2.981692408611128E-5,0.0013195978672711885,0.002222869735535928
LCS-A,JaroSimilarity,15,7,0.0011859549441786284,2.5098271106586024E-4,0.0013444253164990548,0.002781362971743543
LCS-A,JaroSimilarity,15,10,0.0011859549441786284,4.320929166259436E-4,0.0013692527657269212,0.0029873006265314934
LCS-A,JaroSimilarity,15,0,9.841008771929824E-4,4.960244549697071E-4,0.001559895117535216,0.0030400204496979057
LCS-A,JaroSimilarity,20,2,4.248903508771929E-4,2.2116578697974897E-4,6.924554029175663E-4,0.0013385115407745082
LCS-A,JaroSimilarity,20,5,5.607599160945842E-4,0.0016484548238724947,0.0011362489501593894,0.0033454636901264685
LCS-A,JaroSimilarity,20,7,5.607599160945842E-4,0.0016782717479586061,0.001154835619799923,0.0033938672838531134
LCS-A,JaroSimilarity,20,10,0.0013195602034509059,0.006716428375357288,0.0019645924253857174,0.01000058100419391
LCS-A,JaroSimilarity,20,0,6.820592581998474E-4,0.005923009345992231,0.0010223445496948594,0.007627413153886938
LCS-A,JaroSimilarity,25,2,4.248903508771929E-4,1.528117359413203E-4,0.0011705246960436282,0.0017482267828621413
LCS-A,JaroSimilarity,25,5,5.607599160945842E-4,0.006362459592357969,0.0024104481209190126,0.009333667629371566
LCS-A,JaroSimilarity,25,7,5.607599160945842E-4,0.007177455517378344,0.0024104481209190126,0.01014866355439194
LCS-A,JaroSimilarity,25,10,0.001067125656835325,0.0073554535187408876,0.002762313004803601,0.011184892180379814
LCS-A,JaroSimilarity,25,0,4.6395285087719293E-4,0.0016546013579668117,0.0016988660460353854,0.00381742025487939
LCS-A,JaroSimilarity,30,2,4.248903508771929E-4,1.528117359413203E-4,7.182951244510294E-4,0.0012959972112695426
LCS-A,JaroSimilarity,30,5,5.607599160945842E-4,3.7397752292106924E-4,0.0053219116893119395,0.006256649128327593
LCS-A,JaroSimilarity,30,7,5.607599160945842E-4,0.006004261395748999,0.005883470706968678,0.012448492018812261
LCS-A,JaroSimilarity,30,10,0.001067125656835325,0.007260956303533537,0.007080829364664936,0.015408911325033798
LCS-A,JaroSimilarity,30,0,3.6583086330743144E-4,0.005687547275794277,0.003467042717391277,0.009520420856492986
LCS-A,JaroSimilarity,40,2,4.248903508771929E-4,1.528117359413203E-4,0.0028150682159286825,0.0033927703027471956
LCS-A,JaroSimilarity,40,5,5.607599160945842E-4,1.528117359413203E-4,0.006824728624760195,0.0075383002767960994
LCS-A,JaroSimilarity,40,7,5.607599160945842E-4,3.7397752292106924E-4,0.006926897183018992,0.007861634622034645
LCS-A,JaroSimilarity,40,10,0.0012091711113807794,0.005823151190188915,0.007889148394662027,0.014921470696231722
LCS-A,JaroSimilarity,40,0,8.155153508771929E-4,4.963296692665146E-4,0.0042674869879260734,0.005579332008069781
LCS-A,JaroSimilarity,50,2,3.003432494279176E-4,1.1113580795732385E-4,6.135819619107672E-4,0.0010250610192960087
LCS-A,JaroSimilarity,50,5,0.002672911288114377,2.6394754389864417E-4,0.0038685098604808697,0.006805368692493891
LCS-A,JaroSimilarity,50,7,0.0046539380738286635,3.2080772471401915E-4,0.004093993486432606,0.00906873928497529
LCS-A,JaroSimilarity,50,10,0.006497870822366675,3.937924344173362E-4,0.004270481743391715,0.011162145000175726
LCS-A,JaroSimilarity,50,0,0.0011174902836802148,3.9978280517048937E-4,0.0026200337270413498,0.004137306815892054
LCS-A,JaroSimilarity,5,2,9.232954545454544E-4,2.981692408611128E-5,1.3534278222563493E-4,0.0010884551608572005
LCS-A,JaroSimilarity,5,5,0.0010055322966507176,1.4095273204343514E-4,9.677329833866002E-4,0.0021142180120807532
LCS-A,JaroSimilarity,5,7,0.0012125301598985808,7.532458439158061E-4,9.677329833866002E-4,0.0029335089872009872
LCS-A,JaroSimilarity,5,10,0.001607267002003844,7.830627680019173E-4,9.677329833866002E-4,0.0033580627533923617
LCS-A,JaroSimilarity,5,0,6.853070175438596E-4,7.231596954887129E-4,7.208228759024498E-4,0.002129289588935022
LCS-A,JaroSimilarity,60,2,8.056755906977589E-4,0.001333629695487886,7.321796250004329E-4,0.0028714849111860776
LCS-A,JaroSimilarity,60,5,0.0036001146565899137,0.006376416981551456,0.003404055303877126,0.013380586942018496
LCS-A,JaroSimilarity,60,7,0.005625460473054152,0.006485083104887506,0.0040281551430814706,0.01613869872102313
LCS-A,JaroSimilarity,60,10,0.0073049195373816374,0.015284254947537608,0.004272581851790367,0.026861756336709612
LCS-A,JaroSimilarity,60,0,0.002768113569894617,0.00680225775837406,0.0013822015225796941,0.010952572850848372
LCS-A,JaroSimilarity,8,2,0.0010877691387559808,2.981692408611128E-5,1.3534278222563493E-4,0.0012529288450677269
LCS-A,JaroSimilarity,8,5,0.0014002691387559809,1.4095273204343514E-4,9.677329833866002E-4,0.002508954854186016
