recommender,similarity,neighbor_size,rec_size,Temporal-10-1-2,Temporal-10-2-3,Temporal-10-3-4,Temporal-10-4-5,Temporal-10-5-6,Temporal-10-6-7,Temporal-10-7-8,Temporal-10-8-9,Temporal-10-9-10,accum
Dominance,LCS-Ponderado,25,2,0.00249301157244507,3.0421555845284656E-4,0.0022079395085066165,6.153846153846154E-4,1.0141987829614604E-4,1.0513036164844407E-4,0.0,0.0,0.0,0.005827101494733739
Dominance,LCS-Ponderado,25,5,0.003469392860935762,0.010975904196243178,0.010098438703353639,6.408137317228227E-4,2.145420502418474E-4,1.0513036164844407E-4,6.764069264069264E-5,4.158868787689749E-5,5.027652086475616E-4,0.026116216493310845
Dominance,LCS-Ponderado,25,7,0.003674891727148914,0.012046523805486549,0.010098438703353639,6.408137317228227E-4,2.331570911949375E-4,0.003566876525376315,2.3371025526197937E-4,4.158868787689749E-5,5.027652086475616E-4,0.031038765736069614
Dominance,LCS-Ponderado,25,10,0.009508525780470392,0.013635506856334008,0.010181254438343286,0.0010803741712832621,5.005367703393225E-4,0.003566876525376315,5.082027860326468E-4,1.091703056768559E-4,8.14000814000814E-4,0.039904448447856906
Dominance,LCS-Ponderado,25,0,0.002502386919680153,0.0054378531073446335,0.002431982076594553,6.153846153846154E-4,3.484162895927602E-4,7.769190797027149E-4,2.9690365471415604E-4,7.728629520087609E-5,3.1123560535325237E-4,0.012798367643567713
Dominance,LCS-Ponderado,30,2,0.0021571272187035735,1.6297262059973927E-4,0.003478260869565217,0.0,1.0141987829614604E-4,0.0,3.6075036075036075E-5,0.0,0.0,0.005935855623239712
Dominance,LCS-Ponderado,30,5,0.006284209085933225,9.476556086725578E-4,0.01113871635610766,2.542911633820725E-5,2.331570911949375E-4,0.0,1.6961085509472606E-4,0.0,0.0,0.018798778113341314
Dominance,LCS-Ponderado,30,7,0.008984218356351319,0.011540875947655608,0.01113871635610766,2.542911633820725E-5,4.061674718177749E-4,0.003103222996515679,2.3725154773541872E-4,0.004392805156997297,5.941770647653001E-4,0.04042286401428427
Dominance,LCS-Ponderado,30,10,0.013164443077818853,0.013129858998503066,0.011221532091097308,6.45985031011769E-4,6.735471509621599E-4,0.0037377659273108406,3.255864351084373E-4,0.004392805156997297,9.054126701185525E-4,0.048196936538928294
Dominance,LCS-Ponderado,30,0,0.0024561761049680074,2.414409194070211E-4,0.003478260869565217,4.3956043956043956E-4,5.58601717119351E-4,0.003073567321039064,1.4880952380952382E-4,4.089672591990132E-5,9.054126701185525E-4,0.011342726291507076
Dominance,LCS-Ponderado,40,2,0.002395835034901537,2.4944788867307027E-4,0.0014492753623188406,1.0610079575596816E-4,1.0141987829614604E-4,3.3875338753387534E-4,3.6075036075036075E-5,0.0,0.0,0.004676907383554474
Dominance,LCS-Ponderado,40,5,0.0033570891017456663,0.0010341308767458889,0.005486542443064182,1.0610079575596816E-4,2.145420502418474E-4,0.0011544011544011544,1.6961085509472606E-4,0.0,0.0,0.011522417277049432
Dominance,LCS-Ponderado,40,7,0.004240995295802236,0.0021993851140340243,0.005486542443064182,0.0016699914505557136,2.145420502418474E-4,0.0014256585662233928,2.733265838104548E-4,0.0,5.941770647653001E-4,0.01610461856849715
Dominance,LCS-Ponderado,40,10,0.007120813889906544,0.009755882289175268,0.007418909592822637,0.0018509869256688358,2.145420502418474E-4,0.0014256585662233928,3.6166147118347336E-4,0.0,9.054126701185525E-4,0.02905386745534055
Dominance,LCS-Ponderado,40,0,0.005177188047976095,7.755057694525006E-4,0.001932367149758454,1.315299120941754E-4,1.0141987829614604E-4,5.565234223770809E-4,2.618296130171439E-4,1.0575205735820678E-4,7.068658184276847E-4,0.009748981668757489
Dominance,LCS-Ponderado,50,2,0.002762095574204978,1.6297262059973927E-4,0.004347826086956522,2.5262094227611467E-4,1.0141987829614604E-4,3.3875338753387534E-4,3.6075036075036075E-5,0.0,0.0,0.00800176352594241
Dominance,LCS-Ponderado,50,5,0.003846742980814005,9.476556086725578E-4,0.005486542443064182,2.5262094227611467E-4,1.0141987829614604E-4,3.526114806602611E-4,8.84420239258949E-5,0.0014942484316832192,0.0,0.012570283789392381
Dominance,LCS-Ponderado,50,7,0.004670167766506533,0.0014773166256217105,0.0075714648941193575,0.001865351645915909,2.145420502418474E-4,6.238688924824997E-4,3.7699517615500533E-4,0.0014942484316832192,0.0,0.018293955482726082
Dominance,LCS-Ponderado,50,10,0.007699151289740388,0.007833248829011541,0.0075714648941193575,0.0020951871698690803,2.145420502418474E-4,0.0014256585662233928,8.145320133397298E-4,0.0015328927876750264,3.1123560535325237E-4,0.029497913205573618
Dominance,LCS-Ponderado,50,0,0.0029930069042542386,8.691873098652759E-4,0.003375641371860654,2.5262094227611467E-4,2.744302589189834E-4,0.001464888431351846,3.5161782428393026E-4,1.3083686397226258E-4,6.226124246835254E-4,0.010334842331466832
Dominance,LCS-Ponderado,5,2,0.008056972789115645,7.846829880728185E-5,2.7005130974885227E-4,2.542911633820725E-5,1.0141987829614604E-4,1.6937669376693767E-4,1.2160208764478641E-4,0.0,1.126887536623845E-4,0.008936008927380239
Dominance,LCS-Ponderado,5,5,0.013738164184592755,0.004315756434400502,9.946889909082724E-4,2.542911633820725E-5,6.144049584762257E-4,1.6937669376693767E-4,2.8118043523350827E-4,4.158868787689749E-5,3.741266621591165E-4,0.020554716163752422
Dominance,LCS-Ponderado,5,7,0.013771730242594904,0.00447528839446682,0.0010709666415566325,2.542911633820725E-5,6.144049584762257E-4,0.0021392881339527678,3.85725584704662E-4,4.158868787689749E-5,0.006910074374577417,0.029434496134544533
Dominance,LCS-Ponderado,5,10,0.014810726375874085,0.005401214320392746,0.0026812725996886774,2.0642459145132943E-4,0.0015947971153389706,0.005874044231513743,4.6006293063669234E-4,4.6509418403711437E-4,0.006910074374577417,0.03840371072351077
Dominance,LCS-Ponderado,5,0,0.0101755322352613,0.00423728813559322,9.946889909082724E-4,2.542911633820725E-5,3.6552345977479666E-4,0.003494586767875378,7.59100822470512E-4,3.1648664290585685E-4,0.0,0.020368636171127545
Dominance,LCS-Ponderado,60,2,0.003126527061085444,1.6297262059973927E-4,0.004347826086956522,1.4652014652014652E-4,1.0141987829614604E-4,3.3875338753387534E-4,3.6075036075036075E-5,0.0,0.0,0.008260094217066907
Dominance,LCS-Ponderado,60,5,0.003976867197139866,9.476556086725578E-4,0.0047619047619047615,1.4652014652014652E-4,1.2003491924923613E-4,3.3875338753387534E-4,8.84420239258949E-5,0.0015202413616062802,0.0,0.01190041940655262
Dominance,LCS-Ponderado,60,7,0.004341298684020333,0.005184943744265779,0.0047619047619047615,1.4652014652014652E-4,2.331570911949375E-4,3.7886892026815E-4,8.050558360233599E-4,0.0015202413616062802,0.0,0.017371990545803753
Dominance,LCS-Ponderado,60,10,0.007042379116193201,0.005184943744265779,0.0047619047619047615,4.017847868115247E-4,2.331570911949375E-4,7.303573975589379E-4,8.14201619817031E-4,0.0015588857175980874,3.1123560535325237E-4,0.021038849840697517
Dominance,LCS-Ponderado,60,0,0.0060754898974515175,1.6297262059973927E-4,0.0047619047619047615,1.4652014652014652E-4,2.6986646839605676E-4,4.590999857366995E-4,3.009164758683172E-4,0.0015715347268840955,3.983815748521631E-4,0.014146686658213498
Dominance,LCS-Ponderado,8,2,0.004408659297052154,0.0,0.0029615626969124137,2.542911633820725E-5,1.0141987829614604E-4,0.0,4.522081986870719E-5,0.0,5.941770647653001E-4,0.008136468873232928
Dominance,LCS-Ponderado,8,5,0.00827624378424871,0.00423728813559322,0.006584751102709515,2.542911633820725E-5,0.0019901165334287874,4.550418638514743E-5,3.0220831553216105E-4,4.158868787689749E-5,0.0013550834161869274,0.022858213278299573
Dominance,LCS-Ponderado,8,7,0.00838145083171813,0.004840005844535359,0.009483301827347195,2.542911633820725E-5,0.0019901165334287874,2.611190950082273E-4,4.955535538034036E-4,2.599292992306093E-4,0.0013550834161869274,0.02709198951759685
Dominance,LCS-Ponderado,8,10,0.00955066851879296,0.00916376924820191,0.010127424210600014,2.542911633820725E-5,0.00248031261186016,3.9362191525174075E-4,5.947821333663524E-4,6.569122289646307E-4,0.0015036276823782524,0.034496547665754225
Dominance,LCS-Ponderado,8,0,0.007288777690563405,5.296610169491525E-4,2.1556727357145225E-4,0.0,9.083044982698962E-4,1.804012122961466E-5,2.1470284891456743E-4,2.488727172421431E-4,0.001038471923104846,0.010462398089845077
Dominance,LCS-Puro,10,2,8.078231292517007E-5,0.0,0.0,0.0,1.0141987829614604E-4,1.0513036164844407E-4,8.116883116883117E-4,0.0,0.0,0.0010990208645580719
Dominance,LCS-Puro,10,5,0.004567577030812325,2.231619821247252E-4,7.246376811594203E-4,3.5164835164835164E-4,0.0010818120351588911,1.0513036164844407E-4,0.0012155527399429838,4.158868787689749E-5,4.406030134651892E-4,0.008751711883837228
Dominance,LCS-Puro,10,7,0.005105982536809224,3.096372501980562E-4,7.246376811594203E-4,4.004884004884004E-4,0.0015720081135902637,6.13260442949257E-4,0.0013229688564953131,1.921684198449746E-4,4.406030134651892E-4,0.010681754715000097
Dominance,LCS-Puro,10,10,0.008049448407293727,0.0022164169112150055,0.005169082125603864,5.320183125825759E-4,0.0030425963488843817,7.214291115720335E-4,0.0015429019150297472,4.6509418403711437E-4,5.891472796565142E-4,0.02232813459587496
Dominance,LCS-Puro,10,0,0.0025107012300941596,1.366867140513942E-4,6.30119722747322E-5,0.0,0.0,6.810111204560321E-4,4.99175632369863E-4,8.317737575379497E-5,4.957765980505384E-4,0.004469540643050514
Dominance,LCS-Puro,15,2,0.002457292618539953,0.0,0.0,0.0,1.0141987829614604E-4,6.252419667053813E-4,0.0,8.239268352970256E-5,0.0,0.003266347147071183
Dominance,LCS-Puro,15,5,0.0032225297478744456,8.474576271186442E-4,0.0,2.0512820512820512E-4,0.001170938594873686,0.0010746401295181783,1.315560914302063E-4,2.063740549363026E-4,2.4191494779730074E-4,0.007100539398676968
Dominance,LCS-Puro,15,7,0.005128752117458884,8.474576271186442E-4,0.0,3.861236802413273E-4,0.0016611346733050585,0.0010746401295181783,4.8522028438011355E-4,3.747050561201286E-4,2.4191494779730074E-4,0.010199948515939635
Dominance,LCS-Puro,15,10,0.006769430539025526,0.00177338355304457,0.003561076604554865,4.922244759972955E-4,0.003249369967422706,0.0012322209463977757,4.946585205625358E-4,4.204487114068662E-4,3.9045921398862577E-4,0.018383272532400765
Dominance,LCS-Puro,15,0,0.004610226557188177,8.474576271186442E-4,6.30119722747322E-5,3.861236802413273E-4,9.948096885813147E-4,0.0010419746242916973,6.66000666000666E-4,2.805209493596079E-4,3.9045921398862577E-4,0.009280584979044791
Dominance,LCS-Puro,20,2,0.0025635851355467563,1.4124293785310735E-4,0.0014492753623188406,0.0,1.0141987829614604E-4,0.0,0.0,0.0,0.0,0.00425552331401485
Dominance,LCS-Puro,20,5,0.0028186181832485953,0.0011536441318523642,0.002173913043478261,2.542911633820725E-5,1.0141987829614604E-4,2.4499128919860626E-4,5.236698785085882E-5,4.385716176109189E-4,1.4854426619132502E-4,0.007157498514065282
Dominance,LCS-Puro,20,7,0.005840911981404463,0.0011536441318523642,0.002753623188405797,2.542911633820725E-5,5.916159567275185E-4,2.4499128919860626E-4,1.4070187522387744E-4,4.385716176109189E-4,1.4854426619132502E-4,0.011338033422953076
Dominance,LCS-Puro,20,10,0.006802166048248591,0.003484786261410207,0.006149068322981366,3.6136543604734644E-4,6.864926170690746E-4,9.527439024390244E-4,1.5928589519997077E-4,5.89151349578996E-4,6.877599524658349E-4,0.019872819785440414
Dominance,LCS-Puro,20,0,0.00249130622398213,2.142996298460939E-4,0.0020289855072463765,0.0,2.3529411764705883E-4,8.120356323180457E-5,9.645906765782221E-5,1.9481016952862504E-4,6.365818638668282E-4,0.0059789401430067396
Dominance,LCS-Puro,25,2,0.0026218820861678,0.0,0.0014492753623188406,0.0,1.2003491924923613E-4,3.3875338753387534E-4,0.0,0.0,0.0,0.004529945755269753
Dominance,LCS-Puro,25,5,0.0030110536699206646,1.6494356688061287E-4,0.003059581320450886,2.542911633820725E-5,1.2003491924923613E-4,0.0012882307394502517,1.315560914302063E-4,4.158868787689749E-5,1.3071895424836603E-4,0.007973137065845327
Dominance,LCS-Puro,25,7,0.0032860947208237846,1.6494356688061287E-4,0.003059581320450886,2.542911633820725E-5,2.1491157959079208E-4,0.00433701122725513,2.583711228250104E-4,4.158868787689749E-5,1.3071895424836603E-4,0.011518650296289687
