recommender,similarity,neighbor_size,rec_size,Temporal-4-1-2,Temporal-4-2-3,Temporal-4-3-4,accum
LCS-B,JaroSimilarity,5,7,0.0013205456215324635,7.047636602171757E-5,0.0,0.001391021987554181
LCS-B,JaroSimilarity,5,10,0.0034255803437546854,0.001715376678105523,1.1522565338612306E-4,0.005256182675246331
LCS-B,JaroSimilarity,5,0,0.001733414574554033,1.4456690465993347E-4,1.4343704808082478E-4,0.0020214185272947913
LCS-B,JaroSimilarity,60,2,0.0,7.640586797066015E-5,1.4658494976938145E-4,2.229908177400416E-4
LCS-B,JaroSimilarity,60,5,2.6827237305178484E-4,7.640586797066015E-5,2.826393715380889E-4,6.273176125605339E-4
LCS-B,JaroSimilarity,60,7,7.166419382691762E-4,0.0028991077013053473,2.826393715380889E-4,0.003898389011112612
LCS-B,JaroSimilarity,60,10,9.770586049358428E-4,0.0029494507687840713,2.888349280849335E-4,0.004215344301804848
LCS-B,JaroSimilarity,60,0,5.273603832558664E-4,0.0,3.504947965363711E-4,8.778551797922376E-4
LCS-B,JaroSimilarity,8,2,8.010477582846003E-4,5.5567903978661923E-5,0.0,8.566156622632623E-4
LCS-B,JaroSimilarity,8,5,0.0013205456215324635,7.047636602171757E-5,0.0,0.001391021987554181
LCS-B,JaroSimilarity,8,7,0.002883045621532464,1.7235085664926442E-4,0.0,0.0030553964781817283
LCS-B,JaroSimilarity,8,10,0.003808877602051943,1.7235085664926442E-4,0.0,0.003981228458701207
LCS-B,JaroSimilarity,8,0,0.0013080327408662783,1.2700027695055E-4,6.33093887818576E-5,0.0014983424065986859
LCS-B,LCS-Ponderado,10,2,0.0,1.6299918500407498E-4,1.0530528000673954E-5,1.7352971300474895E-4
LCS-B,LCS-Ponderado,10,5,0.002738486842105263,0.001400401534577693,4.117341578641888E-5,0.0041800617924693745
LCS-B,LCS-Ponderado,10,7,0.0033415570175438594,0.0014559694385563547,7.181630357216382E-5,0.0048693427596723775
LCS-B,LCS-Ponderado,10,10,0.004383223684210525,0.0015537689495588,8.763658517317631E-5,0.006024629218942502
LCS-B,LCS-Ponderado,10,0,8.223684210526316E-5,0.001553489061307336,5.013370862244071E-4,0.0021370629896370064
LCS-B,LCS-Ponderado,15,2,0.0,0.0,1.0530528000673954E-5,1.0530528000673954E-5
LCS-B,LCS-Ponderado,15,5,0.0028586791497975704,0.001400401534577693,4.117341578641888E-5,0.004300254100161682
LCS-B,LCS-Ponderado,15,7,0.0028586791497975704,0.001400401534577693,4.117341578641888E-5,0.004300254100161682
LCS-B,LCS-Ponderado,15,10,0.0045034159919028335,0.001438604468563023,8.763658517317631E-5,0.006029657045639033
LCS-B,LCS-Ponderado,15,0,0.0039625030703836,2.3291184798336853E-4,3.8270635116711233E-4,0.00457812126953408
LCS-B,LCS-Ponderado,20,2,0.0,0.0,1.0530528000673954E-5,1.0530528000673954E-5
LCS-B,LCS-Ponderado,20,5,4.326923076923077E-4,1.7790764704713063E-4,4.7368972333263483E-5,6.579689270727018E-4
LCS-B,LCS-Ponderado,20,7,0.0027764423076923075,0.001400401534577693,4.7368972333263483E-5,0.004224212814603264
LCS-B,LCS-Ponderado,20,10,0.004942012483130904,0.0015578439291839016,5.3564528880108095E-5,0.006553420941194914
LCS-B,LCS-Ponderado,20,0,0.0038186840571708992,1.8585882680342697E-4,2.7617032680401046E-4,0.004280713210778336
LCS-B,LCS-Ponderado,25,2,0.0,0.0,1.0530528000673954E-5,1.0530528000673954E-5
LCS-B,LCS-Ponderado,25,5,9.535256410256411E-4,0.001400401534577693,4.117341578641888E-5,0.002395100591389753
LCS-B,LCS-Ponderado,25,7,0.0032972756410256402,0.0016041505158327868,4.7368972333263483E-5,0.00494879512919169
LCS-B,LCS-Ponderado,25,10,0.0033795124831309037,0.0016094085540587248,5.3564528880108095E-5,0.005042485566069736
LCS-B,LCS-Ponderado,25,0,6.41025641025641E-4,3.3975142624286875E-4,3.1314475918633376E-4,0.0012939218264548435
LCS-B,LCS-Ponderado,30,2,0.0,0.0,1.0530528000673954E-5,1.0530528000673954E-5
LCS-B,LCS-Ponderado,30,5,9.535256410256411E-4,0.0030076139954097986,4.117341578641888E-5,0.004002313052221858
LCS-B,LCS-Ponderado,30,7,0.002516025641025641,0.004433856864195455,4.117341578641888E-5,0.006991055921007514
LCS-B,LCS-Ponderado,30,10,0.0033795124831309037,0.004439114902421393,6.318925393427599E-5,0.007881816639486573
LCS-B,LCS-Ponderado,30,0,0.0015625,0.0017758811827058875,9.0799139723699E-5,0.0034291803224295865
LCS-B,LCS-Ponderado,40,2,0.0,7.640586797066015E-5,1.4658494976938145E-4,2.229908177400416E-4
LCS-B,LCS-Ponderado,40,5,9.535256410256411E-4,0.0030336767959017346,1.877583655558003E-4,0.004174960802483176
LCS-B,LCS-Ponderado,40,7,0.004194266381766382,0.003084019863380459,1.877583655558003E-4,0.007466044610702641
LCS-B,LCS-Ponderado,40,10,0.004194266381766382,0.004510262732166115,2.097742037036574E-4,0.008914303317636155
LCS-B,LCS-Ponderado,40,0,0.0015625,0.003738350873463024,1.763931902561988E-4,0.005477244063719223
LCS-B,LCS-Ponderado,50,2,0.0,7.640586797066015E-5,1.4658494976938145E-4,2.229908177400416E-4
LCS-B,LCS-Ponderado,50,5,5.194978632478633E-4,2.3940505297473513E-4,1.7722783755512637E-4,9.361307537777248E-4
LCS-B,LCS-Ponderado,50,7,0.0026028311965811965,0.003069111401337403,1.877583655558003E-4,0.0058597009634744
LCS-B,LCS-Ponderado,50,10,0.004946581196581196,0.003084019863380459,2.0357864715681283E-4,0.00823417970711847
LCS-B,LCS-Ponderado,50,0,2.0699786324786324E-4,0.0025933833910349344,2.0084052149509912E-4,0.003001221775777897
LCS-B,LCS-Ponderado,5,2,0.0,1.6299918500407498E-4,1.0530528000673954E-5,1.7352971300474895E-4
LCS-B,LCS-Ponderado,5,5,8.223684210526316E-5,0.001498201045580138,5.699369738743138E-5,0.0016374315850728326
LCS-B,LCS-Ponderado,5,7,0.0043311403508771934,0.001498201045580138,5.699369738743138E-5,0.005886335093844763
LCS-B,LCS-Ponderado,5,10,0.0043311403508771934,0.0023281054326435686,2.744306969315793E-4,0.006933676480452341
LCS-B,LCS-Ponderado,5,0,0.003125,0.0015821516689092997,6.252996996075654E-4,0.005332451368516866
LCS-B,LCS-Ponderado,60,2,0.0,7.640586797066015E-5,1.4658494976938145E-4,2.229908177400416E-4
LCS-B,LCS-Ponderado,60,5,2.0699786324786324E-4,7.640586797066015E-5,2.0787072534087132E-4,4.912744565593948E-4
LCS-B,LCS-Ponderado,60,7,0.0026028311965811965,0.0030336767959017346,2.1840125334154526E-4,0.005854909245824477
LCS-B,LCS-Ponderado,60,10,0.0026028311965811965,0.003084019863380459,2.3422153494255776E-4,0.005921072594904213
LCS-B,LCS-Ponderado,60,0,8.680555555555555E-5,4.1090984934591163E-4,2.597805905150875E-4,7.574959954165547E-4
LCS-B,LCS-Ponderado,8,2,0.0,1.6299918500407498E-4,4.117341578641888E-5,2.0417260079049387E-4
LCS-B,LCS-Ponderado,8,5,0.001875,0.0014559694385563547,4.117341578641888E-5,0.003372142854342774
LCS-B,LCS-Ponderado,8,7,0.002039473684210526,0.0016164609437911365,8.763658517317631E-5,0.0037435712131748387
LCS-B,LCS-Ponderado,8,10,0.0062061403508771925,0.0016164609437911365,1.3487770384286638E-4,0.007957478998511196
LCS-B,LCS-Ponderado,8,0,0.0,8.945077225833382E-5,9.050366193223337E-5,1.799544341905672E-4
LCS-B,LCS-Puro,10,2,1.201923076923077E-4,1.7420537897310515E-4,1.0530528000673954E-5,3.049282146660868E-4
LCS-B,LCS-Puro,10,5,5.00801282051282E-4,3.886053808718943E-4,2.0880994990626003E-4,0.0010982166128294365
LCS-B,LCS-Puro,10,7,0.002978871457489878,3.886053808718943E-4,2.825080344542542E-4,0.0036499848728160263
LCS-B,LCS-Puro,10,10,0.004466966695585117,4.658475319745716E-4,3.3594470967078884E-4,0.0052687589372304765
LCS-B,LCS-Puro,10,0,0.002037743340910415,4.383328897880447E-4,4.3136485846915226E-4,0.0029074410891676123
LCS-B,LCS-Puro,15,2,1.201923076923077E-4,1.7420537897310515E-4,1.0530528000673954E-5,3.049282146660868E-4
LCS-B,LCS-Puro,15,5,5.528846153846155E-4,3.5211302602023575E-4,1.672608454751856E-5,9.217237259523697E-4
LCS-B,LCS-Puro,15,7,0.003946133362251783,3.886053808718943E-4,2.5186514666850925E-4,0.004586603889792187
LCS-B,LCS-Puro,15,10,0.004466966695585117,3.886053808718943E-4,2.825080344542542E-4,0.005138080110911265
LCS-B,LCS-Puro,15,0,6.868131868131868E-4,2.9958936743777824E-4,2.7665578851618805E-4,0.001263058342767153
LCS-B,LCS-Puro,20,2,1.201923076923077E-4,1.7420537897310515E-4,1.0530528000673954E-5,3.049282146660868E-4
LCS-B,LCS-Puro,20,5,0.0021153846153846153,3.5211302602023575E-4,4.117341578641888E-5,0.00250867105719127
LCS-B,LCS-Puro,20,7,0.002458038124156545,5.92354362126988E-4,5.699369738743138E-5,0.003107386183670964
LCS-B,LCS-Puro,20,10,0.004574725316274772,6.942288527545349E-4,3.069553656931545E-4,0.005575909534722462
LCS-B,LCS-Puro,20,0,5.496481028151775E-4,2.816227593346086E-4,2.0396616060284228E-4,0.0010352370227526284
LCS-B,LCS-Puro,25,2,1.201923076923077E-4,1.7420537897310515E-4,1.0530528000673954E-5,3.049282146660868E-4
LCS-B,LCS-Puro,25,5,0.003365384615384616,7.439379899723391E-4,4.117341578641888E-5,0.0041504960211433736
LCS-B,LCS-Puro,25,7,0.005240384615384616,7.804303448239976E-4,5.699369738743138E-5,0.006077808657596046
LCS-B,LCS-Puro,25,10,0.007666371457489879,7.804303448239976E-4,2.921327595084221E-4,0.008738934561822299
LCS-B,LCS-Puro,25,0,6.377551020408162E-5,2.8015484922575386E-4,2.382072830423911E-4,5.821376424722266E-4
LCS-B,LCS-Puro,30,2,1.201923076923077E-4,1.7420537897310515E-4,1.0530528000673954E-5,3.049282146660868E-4
LCS-B,LCS-Puro,30,5,0.003245192307692308,0.0032812205512845073,4.117341578641888E-5,0.006567586274763234
LCS-B,LCS-Puro,30,7,0.004927884615384616,0.003317712906136166,5.699369738743138E-5,0.008302591218908213
LCS-B,LCS-Puro,30,10,0.007666371457489879,0.0045402067936667284,7.900953553528848E-5,0.012285587786691896
LCS-B,LCS-Puro,30,0,0.003245192307692308,5.450285248573757E-4,1.924549890191843E-4,0.003982675821568868
LCS-B,LCS-Puro,40,2,1.201923076923077E-4,7.640586797066015E-5,1.4658494976938145E-4,3.431831254323493E-4
LCS-B,LCS-Puro,40,5,0.003245192307692308,0.0029293289915482443,1.7722783755512637E-4,0.006351749136795678
LCS-B,LCS-Puro,40,7,0.0052560618729097,0.003183421040282062,1.7722783755512637E-4,0.008616710750746888
LCS-B,LCS-Puro,40,10,0.0052560618729097,0.005628408815343187,1.9924367570298346E-4,0.011083714363955869
LCS-B,LCS-Puro,40,0,0.005107758620689655,0.0031482700614601355,2.362305172609622E-4,0.008492259199410752
LCS-B,LCS-Puro,50,2,0.0,7.640586797066015E-5,1.4658494976938145E-4,2.229908177400416E-4
LCS-B,LCS-Puro,50,5,0.004286858974358975,4.274810356717447E-4,1.7722783755512637E-4,0.004891567847585846
LCS-B,LCS-Puro,50,7,0.004943561872909699,0.002964763596983913,1.7722783755512637E-4,0.008085553307448739
LCS-B,LCS-Puro,50,10,0.0066138204935993535,0.004202165946557531,3.661923122338868E-4,0.011182178752390772
LCS-B,LCS-Puro,50,0,0.004889929149797571,4.7782410315046886E-4,3.486315803874406E-4,0.005716384833335481
LCS-B,LCS-Puro,5,2,0.0,7.640586797066015E-5,1.0530528000673954E-5,8.69363959713341E-5
LCS-B,LCS-Puro,5,5,4.326923076923077E-4,9.131433001371578E-5,5.3564528880108095E-5,5.775711665861315E-4
LCS-B,LCS-Puro,5,7,0.003119095816464237,9.063102550340906E-4,1.1388780348909698E-4,0.004139293874987425
LCS-B,LCS-Puro,5,10,0.006244095816464238,0.0033662064921382707,0.0019616054480517953,0.011571907756654305
LCS-B,LCS-Puro,5,0,7.88414461915074E-4,0.002595935953247063,2.5963928389308546E-4,0.0036439896990552224
LCS-B,LCS-Puro,60,2,0.0,2.6448185066766977E-4,1.4658494976938145E-4,4.1106680043705125E-4
LCS-B,LCS-Puro,60,5,0.004286858974358975,2.6448185066766977E-4,1.7722783755512637E-4,0.0047285686625817705
LCS-B,LCS-Puro,60,7,0.005051320493599354,0.0028724688107328693,1.7722783755512637E-4,0.00810101714188735
LCS-B,LCS-Puro,60,10,0.005051320493599354,0.0029796720590269687,1.7722783755512637E-4,0.008208220390181448
LCS-B,LCS-Puro,60,0,1.201923076923077E-4,1.416573974924399E-4,3.875502845824743E-4,6.493999897672219E-4
LCS-B,LCS-Puro,8,2,1.201923076923077E-4,1.7420537897310515E-4,1.0530528000673954E-5,3.049282146660868E-4
LCS-B,LCS-Puro,8,5,5.00801282051282E-4,3.955910602292118E-4,3.874192269537566E-5,9.351342649758695E-4
LCS-B,LCS-Puro,8,7,0.0025919666955851167,3.955910602292118E-4,7.55803670279652E-5,0.0030631381228422936
LCS-B,LCS-Puro,8,10,0.003946133362251783,4.3634085648023056E-4,1.359036416369541E-4,0.004518377860368968
LCS-B,LCS-Puro,8,0,0.0011239035087719298,3.660843847348708E-4,2.0238214856495114E-4,0.0016923700420717518
LCS-B,LCS-R,10,2,2.840909090909091E-5,0.0,3.0642887785744925E-5,5.9051978694835834E-5
LCS-B,LCS-R,10,5,0.001162085673670342,0.001400401534577693,3.683844433258953E-5,0.002599325652580624
LCS-B,LCS-R,10,7,0.0017651558491089381,0.001494172372541685,2.4208780215566474E-4,0.0035014160238062875
LCS-B,LCS-R,10,10,0.0028068225157756046,0.00159197188354413,2.4208780215566474E-4,0.0046408822014753996
LCS-B,LCS-R,10,0,3.4090909090909094E-4,2.0859022376799996E-4,5.507240846189784E-4,0.0011002233992960693
LCS-B,LCS-R,15,2,2.840909090909091E-5,0.0,3.0642887785744925E-5,5.9051978694835834E-5
LCS-B,LCS-R,15,5,0.0029679964263493396,0.001400401534577693,3.683844433258953E-5,0.004405236405259623
LCS-B,LCS-R,15,7,0.003103865991566731,0.001400401534577693,3.683844433258953E-5,0.004541105970477014
LCS-B,LCS-R,15,10,0.003706936167005327,0.001438604468563023,9.360876688364298E-5,0.005239149402451993
LCS-B,LCS-R,15,0,0.0013133118252361673,4.0749796251018746E-5,5.335255382067903E-4,0.0018875871596939764
LCS-B,LCS-R,20,2,1.644736842105263E-4,0.0,3.0642887785744925E-5,1.9511657199627124E-4
