recommender,similarity,neighbor_size,rec_size,Temporal-3-1-2,Temporal-3-2-3,accum
ItemIDCount,LCS-R,40,0,0.0027795171314952322,0.007588518433011701,0.010368035564506934
ItemIDCount,LCS-R,50,2,0.0015219155844155843,0.001766373396954304,0.0032882889813698885
ItemIDCount,LCS-R,50,5,0.003019916171399222,0.0049181261119874385,0.00793804228338666
ItemIDCount,LCS-R,50,7,0.007603249504732555,0.008191301590405355,0.01579455109513791
ItemIDCount,LCS-R,50,10,0.011178895530873634,0.009229956174087268,0.0204088517049609
ItemIDCount,LCS-R,50,0,0.0018371920953442692,0.0026615960345991885,0.004498788129943458
ItemIDCount,LCS-R,5,2,0.0011772935162765671,0.0014787859132563807,0.002656079429532948
ItemIDCount,LCS-R,5,5,0.0034878995768826276,0.001515788608457823,0.0050036881853404505
ItemIDCount,LCS-R,5,7,0.0043636057915718935,0.0016791025224919213,0.006042708314063815
ItemIDCount,LCS-R,5,10,0.004690986743952846,0.0023011838532346696,0.006992170597187515
ItemIDCount,LCS-R,5,0,0.0036810578678670054,0.0018723665184952824,0.005553424386362288
ItemIDCount,LCS-R,60,2,0.0019038109168059661,0.0017421558530517206,0.0036459667698576868
ItemIDCount,LCS-R,60,5,0.0022446686466467466,0.00501533883408702,0.007260007480733767
ItemIDCount,LCS-R,60,7,0.007055274707252807,0.0053451322310978456,0.012400406938350653
ItemIDCount,LCS-R,60,10,0.009971941373919473,0.008411880573366868,0.01838382194728634
ItemIDCount,LCS-R,60,0,0.0010464045550517785,0.007081847971318338,0.008128252526370117
ItemIDCount,LCS-R,8,2,0.002293455132438183,8.84415521736167E-4,0.0031778706541743503
ItemIDCount,LCS-R,8,5,0.005571232910215962,0.0025410484775817213,0.008112281387797684
ItemIDCount,LCS-R,8,7,0.005613605791571894,0.0029322146167793566,0.008545820408351251
ItemIDCount,LCS-R,8,10,0.008400402328368431,0.003051333127724423,0.011451735456092854
ItemIDCount,LCS-R,8,0,0.0022889610389610388,0.0016563834196883166,0.003945344458649355
ItemIDCount,Levenshtein-Pond,10,2,4.1618515665125833E-4,4.172071628698385E-4,8.333923195210968E-4
ItemIDCount,Levenshtein-Pond,10,5,0.0027495184899845914,0.0034497238600899043,0.006199242350074496
ItemIDCount,Levenshtein-Pond,10,7,0.004088804204270306,0.007647188924980509,0.011735993129250815
ItemIDCount,Levenshtein-Pond,10,10,0.007630470870936972,0.008341953379946396,0.01597242425088337
ItemIDCount,Levenshtein-Pond,10,0,9.203814711924005E-4,0.0014328192875987448,0.002353200758791145
ItemIDCount,Levenshtein-Pond,15,2,0.0013541666666666665,0.002925546913051192,0.004279713579717859
ItemIDCount,Levenshtein-Pond,15,5,0.0013965395480225987,0.00504554655602192,0.006442086104044519
ItemIDCount,Levenshtein-Pond,15,7,0.001438912429378531,0.005404651222872849,0.00684356365225138
ItemIDCount,Levenshtein-Pond,15,10,0.0038160769315430335,0.01090155460010907,0.014717631531652103
ItemIDCount,Levenshtein-Pond,15,0,0.0016279761904761905,0.007161728016743423,0.008789704207219614
ItemIDCount,Levenshtein-Pond,20,2,4.613095238095238E-4,0.0016378928994471619,0.0020992024232566854
ItemIDCount,Levenshtein-Pond,20,5,0.0023005952380952383,0.0072012543575204115,0.00950184959561565
ItemIDCount,Levenshtein-Pond,20,7,0.0023005952380952383,0.00838457038664217,0.01068516562473741
ItemIDCount,Levenshtein-Pond,20,10,0.002338474025974026,0.009822767498735976,0.01216124152471
ItemIDCount,Levenshtein-Pond,20,0,5.50595238095238E-4,0.006329839814358062,0.0068804350524533
ItemIDCount,Levenshtein-Pond,25,2,4.613095238095238E-4,7.16275147120748E-4,0.0011775846709302718
ItemIDCount,Levenshtein-Pond,25,5,5.884740259740258E-4,0.002838061193312815,0.003426535219286841
ItemIDCount,Levenshtein-Pond,25,7,5.884740259740258E-4,0.009410926090271495,0.00999940011624552
ItemIDCount,Levenshtein-Pond,25,10,8.581196346026855E-4,0.0095668103037095,0.010424929938312186
ItemIDCount,Levenshtein-Pond,25,0,7.071069105657432E-4,0.0063369150806441964,0.00704402199120994
ItemIDCount,Levenshtein-Pond,30,2,1.4653954802259887E-4,7.923640726039477E-4,9.389036206265466E-4
ItemIDCount,Levenshtein-Pond,30,5,1.8441833590138672E-4,0.0029657580472361982,0.003150176383137585
ItemIDCount,Levenshtein-Pond,30,7,5.415611930442439E-4,0.006164788817620482,0.006706350010664726
ItemIDCount,Levenshtein-Pond,30,10,0.0018997863012693522,0.00868397217511192,0.010583758476381272
ItemIDCount,Levenshtein-Pond,30,0,8.841599266018101E-4,0.004494897581438046,0.005379057508039855
ItemIDCount,Levenshtein-Pond,40,2,8.928571428571429E-5,7.890743029818379E-4,8.783600172675522E-4
ItemIDCount,Levenshtein-Pond,40,5,6.887238130329508E-4,0.0021285383614349424,0.0028172621744678933
ItemIDCount,Levenshtein-Pond,40,7,0.001938723813032951,0.0023715853597027557,0.004310309172735707
ItemIDCount,Levenshtein-Pond,40,10,0.0022891026009117387,0.006212376695539048,0.008501479296450787
ItemIDCount,Levenshtein-Pond,40,0,0.0020496831848321995,0.0023989829190325285,0.004448666103864728
ItemIDCount,Levenshtein-Pond,50,2,8.928571428571429E-5,8.366740734167538E-4,9.259597877024681E-4
ItemIDCount,Levenshtein-Pond,50,5,0.0022759762882804757,0.0018291558229701335,0.0041051321112506095
ItemIDCount,Levenshtein-Pond,50,7,0.0022759762882804757,0.001979894793890549,0.004255871082171025
ItemIDCount,Levenshtein-Pond,50,10,0.010651682502969741,0.003749572936462799,0.01440125543943254
ItemIDCount,Levenshtein-Pond,50,0,0.004631000054484037,0.002429890007238854,0.007060890061722891
ItemIDCount,Levenshtein-Pond,5,2,0.0,3.35906809007401E-4,3.35906809007401E-4
ItemIDCount,Levenshtein-Pond,5,5,0.003560606060606061,4.824803414077051E-4,0.0040430864020137664
ItemIDCount,Levenshtein-Pond,5,7,0.004207145608628659,5.144885355053942E-4,0.004721634144134053
ItemIDCount,Levenshtein-Pond,5,10,0.004266669418152469,0.003094877259338144,0.007361546677490613
ItemIDCount,Levenshtein-Pond,5,0,8.840709728867624E-4,0.0021969803997639245,0.003081051372650687
ItemIDCount,Levenshtein-Pond,60,2,1.6953738352043436E-4,8.312379940333961E-4,0.0010007753775538304
ItemIDCount,Levenshtein-Pond,60,5,0.0025420787913879293,0.0017485756691147335,0.0042906544605026626
ItemIDCount,Levenshtein-Pond,60,7,0.0026709979333021205,0.0023513265197304097,0.00502232445303253
ItemIDCount,Levenshtein-Pond,60,10,0.003963370814658052,0.0043843611766348906,0.008347731991292942
ItemIDCount,Levenshtein-Pond,60,0,8.447681704260652E-4,0.002544237655553266,0.0033890058259793314
ItemIDCount,Levenshtein-Pond,8,2,1.4653954802259887E-4,3.9210037769669043E-4,5.386399257192892E-4
ItemIDCount,Levenshtein-Pond,8,5,4.8582526230831315E-4,0.002642229695473574,0.003128054957781887
ItemIDCount,Levenshtein-Pond,8,7,0.001735825262308313,0.0026491458270045637,0.004384971089312876
ItemIDCount,Levenshtein-Pond,8,10,0.0042358252623083134,0.0028931097067096275,0.0071289349690179405
ItemIDCount,Levenshtein-Pond,8,0,0.003167909260181785,9.220819512362945E-4,0.0040899912114180795
ItemIDCount,Levenshtein,10,2,0.0010256410256410256,4.276568866026845E-4,0.0014532979122437101
ItemIDCount,Levenshtein,10,5,0.0016771819666600673,7.452450410176057E-4,0.002422427007677673
ItemIDCount,Levenshtein,10,7,0.00438100592048402,9.137427955079006E-4,0.00529474871599192
ItemIDCount,Levenshtein,10,10,0.005422672587150687,0.0023373463737674186,0.007760018960918106
ItemIDCount,Levenshtein,10,0,0.001961091713566961,0.0012307499505591207,0.0031918416641260818
ItemIDCount,Levenshtein,15,2,0.0035256410256410253,1.4369392850283958E-4,0.003669334954143865
ItemIDCount,Levenshtein,15,5,0.004299450549450549,5.380690761275872E-4,0.004837519625578136
ItemIDCount,Levenshtein,15,7,0.005194096158079209,6.058527660553205E-4,0.005799948924134529
ItemIDCount,Levenshtein,15,10,0.008227714767192867,0.001126896324543325,0.009354611091736192
ItemIDCount,Levenshtein,15,0,0.006823562706024018,0.0013352016706137842,0.008158764376637801
ItemIDCount,Levenshtein,20,2,0.0037529137529137523,1.9810814604473648E-4,0.003951021898958489
ItemIDCount,Levenshtein,20,5,0.005260418928897189,4.803281133040739E-4,0.005740747042201263
ItemIDCount,Levenshtein,20,7,0.005285171404144714,5.748590091318663E-4,0.00586003041327658
ItemIDCount,Levenshtein,20,10,0.005550322919296229,6.70052556840275E-4,0.0062203754761365046
ItemIDCount,Levenshtein,20,0,0.004374549062049062,6.831826480723554E-4,0.005057731710121418
ItemIDCount,Levenshtein,25,2,0.0037529137529137523,2.0556546286798786E-4,0.0039584792157817406
ItemIDCount,Levenshtein,25,5,0.007343752262230523,5.807908499043985E-4,0.007924543112134922
ItemIDCount,Levenshtein,25,7,0.007760418928897189,6.568666881988761E-4,0.008417285617096065
ItemIDCount,Levenshtein,25,10,0.009035171404144712,8.139322985806872E-4,0.0098491037027254
ItemIDCount,Levenshtein,25,0,0.00511816534914361,5.297573843412624E-4,0.005647922733484872
ItemIDCount,Levenshtein,30,2,0.0035256410256410253,1.900348598146713E-4,0.0037156758854556965
ItemIDCount,Levenshtein,30,5,0.007075895119373379,5.095693108973546E-4,0.007585464430270733
ItemIDCount,Levenshtein,30,7,0.008117561786040046,6.758610244331627E-4,0.008793422810473208
ItemIDCount,Levenshtein,30,10,0.010370352854620589,0.0010543178128990653,0.011424670667519654
ItemIDCount,Levenshtein,30,0,0.004993038610630196,0.0011107985053058812,0.006103837115936077
ItemIDCount,Levenshtein,40,2,0.0035256410256410253,2.1103223514275525E-4,0.0037366732607837807
ItemIDCount,Levenshtein,40,5,0.004864926739926739,0.0012035636535894564,0.0060684903935161955
ItemIDCount,Levenshtein,40,7,0.005641650016650016,0.0012410589666753205,0.0068827089833253365
ItemIDCount,Levenshtein,40,10,0.007357488525966786,0.0015560873328847892,0.008913575858851575
ItemIDCount,Levenshtein,40,0,0.004515166374434109,0.0020710740752443255,0.006586240449678434
ItemIDCount,Levenshtein,50,2,0.0037267080745341614,2.538981251837703E-4,0.003980606199717932
ItemIDCount,Levenshtein,50,5,0.005258301481127567,0.0011457337611138943,0.006404035242241462
ItemIDCount,Levenshtein,50,7,0.005574859922686009,0.001422308163672549,0.006997168086358558
ItemIDCount,Levenshtein,50,10,0.0076262129903235994,0.001525573227567534,0.009151786217891134
ItemIDCount,Levenshtein,50,0,0.0036443176926388293,0.0017670936883367621,0.005411411380975591
ItemIDCount,Levenshtein,5,2,4.195804195804196E-4,1.8173943067946704E-4,6.013198502598866E-4
ItemIDCount,Levenshtein,5,5,0.0037826756576756575,0.0015287641809059928,0.0053114398385816506
ItemIDCount,Levenshtein,5,7,0.004447998238320819,0.0016406109955087128,0.006088609233829531
ItemIDCount,Levenshtein,5,10,0.0077813315716541535,0.0021235438352721096,0.009904875406926264
ItemIDCount,Levenshtein,5,0,0.0038110965782299977,7.42793728402355E-4,0.004553890306632353
ItemIDCount,Levenshtein,60,2,0.003333333333333333,2.3901886621002314E-4,0.0035723521995433562
ItemIDCount,Levenshtein,60,5,0.005623561221387308,0.0019111330475425645,0.007534694268929872
ItemIDCount,Levenshtein,60,7,0.005712846935673021,0.0020159494909416853,0.007728796426614707
ItemIDCount,Levenshtein,60,10,0.006168392170990782,0.0024998924945697277,0.00866828466556051
ItemIDCount,Levenshtein,60,0,0.004701450924277011,0.002088509787747341,0.006789960712024352
ItemIDCount,Levenshtein,8,2,0.0010256410256410256,4.868745732630093E-4,0.001512515598904035
ItemIDCount,Levenshtein,8,5,0.0028081343476124483,6.774975985317039E-4,0.003485631946144152
ItemIDCount,Levenshtein,8,7,0.0053081343476124474,0.0020844978828631114,0.0073926322304755585
ItemIDCount,Levenshtein,8,10,0.0053484569282576085,0.002206239172497932,0.007554696100755541
ItemIDCount,Levenshtein,8,0,0.0024828760348562327,0.002245285172859399,0.004728161207715632
ItemIDCount,User-based,10,2,3.9951573849878933E-4,9.576182119831556E-6,4.090919206186209E-4
ItemIDCount,User-based,10,5,0.0013644280192005437,0.001107031985018476,0.0024714600042190196
ItemIDCount,User-based,10,7,0.0013644280192005437,0.001107031985018476,0.0024714600042190196
ItemIDCount,User-based,10,10,0.0013644280192005437,0.001131281058687359,0.0024957090778879028
ItemIDCount,User-based,10,0,9.802881603859805E-4,0.001346949344265774,0.0023272375046517546
ItemIDCount,User-based,15,2,0.0012328490718321226,6.118116354336827E-6,0.0012389671881864594
ItemIDCount,User-based,15,5,0.002066182405165456,5.345105653219313E-4,0.0026006929704873874
ItemIDCount,User-based,15,7,0.002197761352533877,0.0012682839368905784,0.0034660452894244554
ItemIDCount,User-based,15,10,0.004780289532888144,0.0016544696380369095,0.006434759170925054
ItemIDCount,User-based,15,0,0.00445444599237069,0.0013902522054608476,0.005844698197831538
ItemIDCount,User-based,20,2,0.0020238095238095236,1.1807595261072028E-4,0.002141885476420244
ItemIDCount,User-based,20,5,0.004566182405165456,2.1248355610374906E-4,0.004778665961269205
ItemIDCount,User-based,20,7,0.004566182405165456,7.374179393058487E-4,0.005303600344471305
ItemIDCount,User-based,20,10,0.005001930027722217,8.555121518882502E-4,0.005857442179610467
ItemIDCount,User-based,20,0,0.002128682405165456,7.280170064631868E-4,0.002856699411628643
ItemIDCount,User-based,25,2,0.0020238095238095236,1.1807595261072028E-4,0.002141885476420244
ItemIDCount,User-based,25,5,0.00369047619047619,3.805455523067929E-4,0.004071021742782983
ItemIDCount,User-based,25,7,0.006346887261365362,3.8400361807228763E-4,0.00673089087943765
ItemIDCount,User-based,25,10,0.008846887261365363,4.557949666318618E-4,0.009302682227997225
ItemIDCount,User-based,25,0,0.003248395719840082,4.338684541916557E-4,0.0036822641740317376
ItemIDCount,User-based,30,2,0.0011904761904761904,1.415510363773816E-4,0.001332027226853572
ItemIDCount,User-based,30,5,0.00369047619047619,3.805455523067929E-4,0.004071021742782983
ItemIDCount,User-based,30,7,0.008751460549781686,3.948100735894586E-4,0.009146270623371144
ItemIDCount,User-based,30,10,0.0088407462640674,5.394515943917272E-4,0.009380197858459127
ItemIDCount,User-based,30,0,0.0021206108706108705,8.408913099690649E-4,0.0029615021805799355
ItemIDCount,User-based,40,2,0.0012267080745341614,9.794917915821866E-4,0.0022061998661163477
ItemIDCount,User-based,40,5,0.002982660455486542,9.986499807501464E-4,0.003981310436236688
ItemIDCount,User-based,40,7,0.004128493788819875,0.0010246408917119576,0.0051531346805318325
ItemIDCount,User-based,40,10,0.011800516379009928,0.0019051398037069325,0.01370565618271686
ItemIDCount,User-based,40,0,0.0022366718426501033,0.0015653448508857375,0.003802016693535841
ItemIDCount,User-based,50,2,0.0011904761904761904,0.0014282360120908518,0.002618712202567042
ItemIDCount,User-based,50,5,0.002060041407867495,0.0020639974416038686,0.004124038849471363
ItemIDCount,User-based,50,7,0.0057505175983436855,0.002136398742240724,0.007886916340584409
ItemIDCount,User-based,50,10,0.006281722504548591,0.003969464067971502,0.010251186572520093
ItemIDCount,User-based,50,0,0.0029254988306712444,0.00232938618514465,0.0052548850158158945
ItemIDCount,User-based,5,2,1.3157894736842105E-4,6.118116354336827E-6,1.3769706372275788E-4
ItemIDCount,User-based,5,5,0.001381578947368421,7.147795336771715E-4,0.0020963584810455927
ItemIDCount,User-based,5,7,0.002631578947368421,7.347117127473531E-4,0.003366290660115774
ItemIDCount,User-based,5,10,0.0027965708763434006,7.71678922832008E-4,0.0035682497991754085
ItemIDCount,User-based,5,0,4.056104243659997E-4,0.001140826366987021,0.0015464367913530206
ItemIDCount,User-based,60,2,0.0012267080745341614,0.004733743339696225,0.005960451414230386
ItemIDCount,User-based,60,5,0.004221979506614731,0.006104139966716793,0.010326119473331525
ItemIDCount,User-based,60,7,0.0048755967227319475,0.00627523137868412,0.011150828101416068
ItemIDCount,User-based,60,10,0.004900349197979472,0.006784863036749509,0.011685212234728981
ItemIDCount,User-based,60,0,0.0016731366459627327,0.006077522293845849,0.007750658939808581
ItemIDCount,User-based,8,2,1.3157894736842105E-4,3.6748598884853596E-4,4.990649362169571E-4
ItemIDCount,User-based,8,5,1.3157894736842105E-4,0.001107031985018476,0.001238610932386897
ItemIDCount,User-based,8,7,1.3157894736842105E-4,0.001159525423338686,0.0012911043707071069
ItemIDCount,User-based,8,10,0.0017387218045112778,0.0011794576024088674,0.002918179406920145
ItemIDCount,User-based,8,0,2.3238916256157634E-4,0.0011763495281643765,0.0014087386907259529
LCS-A,JaroSimilarity,10,2,0.001607142857142857,5.016651473344386E-4,0.0021088080044772955
LCS-A,JaroSimilarity,10,5,0.002857142857142857,0.0017805406945861683,0.004637683551729025
LCS-A,JaroSimilarity,10,7,0.0028823953823953826,0.002141675949973974,0.005024071332369357
LCS-A,JaroSimilarity,10,10,0.003145553277132224,0.0021704103212617652,0.005315963598393989
LCS-A,JaroSimilarity,10,0,0.0017296081111870584,0.001918255138042882,0.0036478632492299404
LCS-A,JaroSimilarity,15,2,0.001607142857142857,5.016651473344386E-4,0.0021088080044772955
LCS-A,JaroSimilarity,15,5,0.001964285714285714,0.0010286867612571333,0.0029929724755428473
LCS-A,JaroSimilarity,15,7,0.001964285714285714,0.0020180215118916897,0.003982307226177404
LCS-A,JaroSimilarity,15,10,0.006339285714285714,0.00213103599393564,0.008470321708221354
LCS-A,JaroSimilarity,15,0,0.0024731386198547215,0.0019014883391256815,0.004374626958980403
LCS-A,JaroSimilarity,20,2,0.001607142857142857,5.016651473344386E-4,0.0021088080044772955
LCS-A,JaroSimilarity,20,5,0.002589285714285714,6.441685151557955E-4,0.0032334542294415094
LCS-A,JaroSimilarity,20,7,0.002614038189533239,0.0016738934858636625,0.004287931675396902
LCS-A,JaroSimilarity,20,10,0.002614038189533239,0.0018258528232954338,0.004439891012828673
LCS-A,JaroSimilarity,20,0,7.142857142857143E-4,0.0013875342784492304,0.0021018199927349446
LCS-A,JaroSimilarity,25,2,0.001607142857142857,5.016651473344386E-4,0.0021088080044772955
LCS-A,JaroSimilarity,25,5,0.002589285714285714,5.642993635119618E-4,0.003153585077797676
LCS-A,JaroSimilarity,25,7,0.0027815934065934063,9.643117953073642E-4,0.0037459052019007703
LCS-A,JaroSimilarity,25,10,0.0029974486387331616,0.0018373363506212924,0.004834784989354454
LCS-A,JaroSimilarity,25,0,5.053642010163749E-4,0.0012763436336181667,0.0017817078346345416
LCS-A,JaroSimilarity,30,2,3.5714285714285714E-4,5.072734206592474E-4,8.644162778021045E-4
LCS-A,JaroSimilarity,30,5,0.0019895382395382394,5.758184778170087E-4,0.002565356717355248
LCS-A,JaroSimilarity,30,7,0.008058282713455127,9.7945528787417E-4,0.009037738001329296
LCS-A,JaroSimilarity,30,10,0.010277253435715323,0.002081456116707918,0.012358709552423242
LCS-A,JaroSimilarity,30,0,6.818397120121259E-4,0.0010935498166480084,0.0017753895286601344
LCS-A,JaroSimilarity,40,2,7.142857142857143E-4,5.077832636887755E-4,0.0012220689779744898
LCS-A,JaroSimilarity,40,5,0.0016770382395382393,0.002411860640994614,0.004088898880532854
LCS-A,JaroSimilarity,40,7,0.002951790714785764,0.002915123177310347,0.005866913892096111
LCS-A,JaroSimilarity,40,10,0.009118079348055948,0.0038998396259186897,0.013017918973974637
LCS-A,JaroSimilarity,40,0,0.0016091034569295436,0.001505653609309667,0.0031147570662392104
LCS-A,JaroSimilarity,50,2,6.556277056277056E-4,2.221730568187261E-4,8.778007624464317E-4
LCS-A,JaroSimilarity,50,5,0.0010551434441264948,0.003654384045876133,0.004709527490002628
LCS-A,JaroSimilarity,50,7,0.001992643444126495,0.004855871685887258,0.006848515130013753
LCS-A,JaroSimilarity,50,10,0.0035294399809230313,0.006001188609191171,0.009530628590114202
LCS-A,JaroSimilarity,50,0,7.688339203169713E-4,0.004604409681163218,0.005373243601480189
LCS-A,JaroSimilarity,5,2,3.5714285714285714E-4,3.31032212237279E-4,6.881750693801361E-4
LCS-A,JaroSimilarity,5,5,0.001607142857142857,6.591162017385914E-4,0.0022662590588814484
LCS-A,JaroSimilarity,5,7,0.0018344155844155843,6.591162017385914E-4,0.002493531786154176
LCS-A,JaroSimilarity,5,10,0.0051677489177489174,6.634330963372929E-4,0.00583118201408621
LCS-A,JaroSimilarity,5,0,9.217991306091993E-4,4.5587664588944883E-4,0.001377675776498648
LCS-A,JaroSimilarity,60,2,7.15151515151515E-4,0.0012280719382998686,0.0019432234534513836
LCS-A,JaroSimilarity,60,5,0.0011146672536503045,0.002587858005377959,0.0037025252590282636
LCS-A,JaroSimilarity,60,7,0.0013355319153044395,0.005584463071420185,0.006919994986724624
LCS-A,JaroSimilarity,60,10,0.007817612334884858,0.006037467614145288,0.013855079949030145
LCS-A,JaroSimilarity,60,0,0.003897922423347122,0.001547294900485949,0.005445217323833071
LCS-A,JaroSimilarity,8,2,3.5714285714285714E-4,5.016651473344386E-4,8.588080044772957E-4
LCS-A,JaroSimilarity,8,5,0.0017387218045112778,8.431323705247559E-4,0.0025818541750360336
LCS-A,JaroSimilarity,8,7,0.0017982209051062691,0.0013653526769280614,0.0031635735820343307
LCS-A,JaroSimilarity,8,10,0.002631554238439602,0.001619772731331815,0.004251326969771417
LCS-A,JaroSimilarity,8,0,0.0018984029153520676,0.002133519363488697,0.004031922278840765
LCS-A,LCS-Ponderado,10,2,0.0023592171717171716,7.792792369991959E-5,0.0024371450954170913
LCS-A,LCS-Ponderado,10,5,0.004531836219336219,8.353619702472835E-5,0.004615372416360948
LCS-A,LCS-Ponderado,10,7,0.00764105339105339,1.0269438619268818E-4,0.007743747777246079
LCS-A,LCS-Ponderado,10,10,0.007700702513860408,0.004237726367715098,0.011938428881575504
LCS-A,LCS-Ponderado,10,0,0.0035596139971139974,9.897998113095594E-4,0.004549413808423557
LCS-A,LCS-Ponderado,15,2,0.0022550505050505047,4.511952474978836E-5,0.002300170029800293
LCS-A,LCS-Ponderado,15,5,0.0036985028860028863,3.0758671635083823E-4,0.004006089602353724
LCS-A,LCS-Ponderado,15,7,0.0037248186754765705,6.252798497230336E-4,0.0043500985251996045
LCS-A,LCS-Ponderado,15,10,0.0045914853421432375,7.689838241694045E-4,0.005360469166312642
LCS-A,LCS-Ponderado,15,0,0.0022550505050505047,1.704018236702524E-4,0.002425452328720757
LCS-A,LCS-Ponderado,20,2,7.777777777777778E-4,4.1661458984293626E-5,8.194392367620715E-4
LCS-A,LCS-Ponderado,20,5,0.0034712301587301584,3.4162396367120777E-4,0.003812854122401366
LCS-A,LCS-Ponderado,20,7,0.0035308792815371766,7.311831137913096E-4,0.004262062395328487
LCS-A,LCS-Ponderado,20,10,0.0045914853421432375,8.312698006595892E-4,0.0054227551428028264
LCS-A,LCS-Ponderado,20,0,0.00163665885604422,9.747005556568708E-4,0.0026113594117010905
LCS-A,LCS-Ponderado,25,2,8.819444444444443E-4,4.1661458984293626E-5,9.236059034287379E-4
LCS-A,LCS-Ponderado,25,5,0.0034243173258003768,3.698462423379873E-4,0.003794163568138364
LCS-A,LCS-Ponderado,25,7,0.0034839664486073945,7.594053924580891E-4,0.004243371841065484
LCS-A,LCS-Ponderado,25,10,0.0049017153663563125,0.0035379627140454165,0.00843967808040173
LCS-A,LCS-Ponderado,25,0,0.0014375,0.003086115337843646,0.004523615337843645
LCS-A,LCS-Ponderado,30,2,0.0016319444444444445,4.1661458984293626E-5,0.0016736059034287382
LCS-A,LCS-Ponderado,30,5,0.002881944444444445,3.698462423379873E-4,0.003251790686782432
LCS-A,LCS-Ponderado,30,7,0.0029415935672514625,5.154547281868379E-4,0.0034570482954383005
LCS-A,LCS-Ponderado,30,10,0.006680074871522239,0.003284165895853343,0.009964240767375582
LCS-A,LCS-Ponderado,30,0,0.002881944444444445,5.162688473851246E-4,0.0033982132918295694
LCS-A,LCS-Ponderado,40,2,0.0016319444444444445,4.1661458984293626E-5,0.0016736059034287382
LCS-A,LCS-Ponderado,40,5,0.0016319444444444445,3.922793356372223E-4,0.0020242237800816667
LCS-A,LCS-Ponderado,40,7,0.0016915935672514619,0.003159284833365296,0.004850878400616758
LCS-A,LCS-Ponderado,40,10,0.0028837785752259437,0.003215910660275272,0.006099689235501216
LCS-A,LCS-Ponderado,40,0,0.0016593567251461988,4.720520689704326E-4,0.0021314087941166314
LCS-A,LCS-Ponderado,50,2,0.0016319444444444445,6.409455228352866E-5,0.0016960389967279731
LCS-A,LCS-Ponderado,50,5,0.0016582602339181287,3.922793356372223E-4,0.002050539569555351
LCS-A,LCS-Ponderado,50,7,0.0018231725146198826,0.0031401266441973366,0.004963299158817219
LCS-A,LCS-Ponderado,50,10,0.002076761031366294,0.003215910660275272,0.005292671691641566
LCS-A,LCS-Ponderado,50,0,4.5770202020202017E-4,0.003049003331763406,0.003506705351965426
LCS-A,LCS-Ponderado,5,2,0.0041111111111111105,6.162564636329305E-4,0.004727367574744041
LCS-A,LCS-Ponderado,5,5,0.007031836219336219,0.0013824397015724163,0.008414275920908635
LCS-A,LCS-Ponderado,5,7,0.013281836219336218,0.0014681656567261494,0.014750001876062367
LCS-A,LCS-Ponderado,5,10,0.013803708107961893,0.002932609257514549,0.01673631736547644
LCS-A,LCS-Ponderado,5,0,0.0029652777777777776,9.803630591318324E-4,0.00394564083690961
LCS-A,LCS-Ponderado,60,2,0.0016582602339181287,6.409455228352866E-5,0.0017223547862016573
LCS-A,LCS-Ponderado,60,5,0.0016915935672514619,1.0158986536939293E-4,0.0017931834326208548
LCS-A,LCS-Ponderado,60,7,0.0016915935672514619,2.109511952031637E-4,0.0019025447624546256
LCS-A,LCS-Ponderado,60,10,0.0045109715576820844,2.8673521128109975E-4,0.0047977067689631845
LCS-A,LCS-Ponderado,60,0,0.002804093567251462,3.443337522393773E-4,0.0031484273194908392
LCS-A,LCS-Ponderado,8,2,0.003609217171717172,7.446985793442486E-5,0.003683687029651597
LCS-A,LCS-Ponderado,8,5,0.004948502886002886,9.046216249273961E-4,0.005853124510930282
LCS-A,LCS-Ponderado,8,7,0.011580447330447332,9.272378798608509E-4,0.012507685210308182
LCS-A,LCS-Ponderado,8,10,0.014940096453254345,0.0024484487350664133,0.01738854518832076
LCS-A,LCS-Ponderado,8,0,0.006252359117490697,0.002241463236749987,0.008493822354240683
LCS-A,LCS-Puro,10,2,4.2293233082706767E-4,4.511952474978836E-5,4.6805185557685603E-4
LCS-A,LCS-Puro,10,5,0.002572055137844611,0.003946651280612253,0.006518706418456864
LCS-A,LCS-Puro,10,7,0.007799327865117338,0.005405843881537137,0.013205171746654476
LCS-A,LCS-Puro,10,10,0.007799327865117338,0.009438548488180539,0.017237876353297876
LCS-A,LCS-Puro,10,0,0.004403719236457862,0.00453804532944445,0.008941764565902312
LCS-A,LCS-Puro,15,2,4.2293233082706767E-4,4.511952474978836E-5,4.6805185557685603E-4
LCS-A,LCS-Puro,15,5,0.0020845551378446112,0.002092836533096718,0.004177391670941329
LCS-A,LCS-Puro,15,7,0.0023118278651173387,0.002230420141597268,0.004542248006714607
LCS-A,LCS-Puro,15,10,0.004811827865117338,0.0022538103864329444,0.007065638251550283
LCS-A,LCS-Puro,15,0,0.0019854323308270676,0.0012130842293068408,0.003198516560133908
LCS-A,LCS-Puro,20,2,4.2293233082706767E-4,4.1661458984293626E-5,4.645937898113613E-4
LCS-A,LCS-Puro,20,5,0.0020845551378446112,0.002089378467331223,0.004173933605175834
LCS-A,LCS-Puro,20,7,0.0029178884711779447,0.002235193573776251,0.0051530820449541955
LCS-A,LCS-Puro,20,10,0.005610196163485637,0.0023249764142274356,0.007935172577713073
LCS-A,LCS-Puro,20,0,5.26600592390066E-4,3.7739400047729927E-4,9.039945928673653E-4
